time,bid,ask
1911,103.06,0.00
1911,103.93,0.00
1911,103.06,0.00
1911,103.06,103.26
1911,102.61,103.26
1912,102.93,103.44
1912,102.93,0.00
1912,102.93,103.40
1912,102.93,103.07
1912,102.93,103.40
1912,0.00,103.40
1913,105.91,0.00
1913,0.00,0.00
1913,0.00,102.22
1914,0.00,0.00
1914,0.00,101.42
1914,0.00,0.00
1914,0.00,100.89
1914,0.00,100.99
1914,0.00,99.94
1915,0.00,100.12
1915,0.00,100.15
1915,0.00,100.99
1915,0.00,99.47
1915,0.00,99.97
1915,0.00,100.10
1915,0.00,100.99
1915,0.00,0.00
1916,0.00,100.38
1916,0.00,0.00
1916,0.00,100.12
1916,0.00,0.00
1916,0.00,99.73
1916,0.00,99.31
1916,0.00,99.16
1916,0.00,99.31
1916,0.00,99.73
1917,99.53,0.00
1917,0.00,0.00
1917,0.00,98.66
1917,0.00,0.00
1917,99.62,0.00
1917,99.63,0.00
1917,99.63,99.71
1918,99.68,99.71
1918,100.13,0.00
1918,99.68,0.00
1918,99.68,99.92
1918,99.68,99.74
1918,99.63,99.74
1918,99.63,99.92
1918,99.63,0.00
1919,98.94,0.00
1919,0.00,0.00
1919,0.00,98.84
1919,0.00,98.76
1919,0.00,98.84
1919,0.00,0.00
1920,0.00,101.29
1920,0.00,0.00
1920,0.00,101.37
1920,0.00,100.97
1920,0.00,101.37
1920,0.00,0.00
1920,101.41,0.00
1921,0.00,0.00
1921,0.00,101.27
1921,0.00,101.23
1921,0.00,100.81
1921,0.00,101.27
1922,0.00,100.55
1922,0.00,101.02
1922,0.00,0.00
1922,101.50,0.00
1922,0.00,0.00
1922,0.00,101.49
1922,0.00,100.85
1922,0.00,101.49
1922,0.00,99.91
1923,0.00,100.91
1923,0.00,101.07
1923,0.00,0.00
1923,101.31,103.25
1924,0.00,103.25
1924,0.00,103.65
1924,0.00,102.86
1924,0.00,103.65
1924,103.59,103.65
1924,0.00,102.71
1924,101.75,103.65
1925,101.75,0.00
1925,0.00,0.00
1925,0.00,101.67
1925,0.00,0.00
1925,102.51,0.00
1926,102.00,0.00
1926,101.99,0.00
1926,0.00,0.00
1926,0.00,101.29
1926,0.00,0.00
1926,102.26,0.00
1926,102.11,0.00
1927,103.03,0.00
1927,102.11,0.00
1927,0.00,0.00
1927,0.00,97.84
1927,0.00,103.08
1927,98.15,103.08
1927,98.15,0.00
1927,103.63,0.00
1928,103.74,0.00
1928,103.63,0.00
1928,98.15,0.00
1928,98.15,103.45
1928,98.15,0.00
1928,98.15,103.08
1928,100.84,103.08
1928,98.15,103.08
1928,98.15,103.08
1928,98.15,102.68
1929,98.15,103.08
1929,0.00,0.00
1929,0.00,102.96
1929,0.00,102.53
1929,0.00,102.96
1929,0.00,103.00
1929,0.00,102.89
1930,0.00,103.00
1930,0.00,0.00
1930,103.31,0.00
1930,0.00,0.00
1930,0.00,103.20
1930,0.00,0.00
1931,103.79,0.00
1931,103.59,0.00
1931,104.59,0.00
1931,104.72,0.00
1931,104.59,0.00
1931,103.59,0.00
1931,105.55,0.00
1931,103.59,0.00
1932,0.00,0.00
1932,103.85,0.00
1932,0.00,102.79
1932,0.00,103.16
1932,0.00,0.00
1932,0.00,101.16
1932,0.00,0.00
1932,0.00,99.60
1933,0.00,0.00
1933,0.00,99.58
1933,99.40,99.58
1933,0.00,99.58
1933,0.00,0.00
1933,99.77,103.47
1933,99.77,0.00
1933,0.00,0.00
1933,0.00,99.64
1933,0.00,0.00
1934,0.00,99.20
1934,0.00,0.00
1934,0.00,103.95
1934,0.00,98.94
1934,0.00,103.95
1934,0.00,98.65
1934,0.00,103.95
1934,0.00,0.00
1935,104.47,0.00
1935,0.00,103.73
1935,0.00,0.00
1935,99.57,0.00
1936,0.00,0.00
1936,0.00,98.86
1936,0.00,0.00
1937,0.00,101.50
1937,101.43,101.50
1937,98.86,101.50
1937,98.86,100.57
1937,98.86,101.37
1937,100.11,101.37
1937,99.98,101.28
1937,101.14,101.28
1937,101.14,101.37
1937,101.14,101.50
1938,101.48,101.50
1938,101.48,0.00
1938,101.14,0.00
1938,100.42,0.00
1938,100.42,101.11
1938,100.42,0.00
1938,99.98,0.00
1938,99.98,100.16
1939,99.98,100.04
1939,99.98,100.16
1939,99.98,100.17
1939,99.98,0.00
1939,100.35,0.00
1939,101.09,0.00
1939,100.35,0.00
1939,100.28,0.00
1939,99.98,0.00
1939,98.86,0.00
1939,100.01,0.00
1940,100.89,0.00
1940,98.86,0.00
1940,100.48,0.00
1940,98.86,0.00
1940,0.00,100.18
1941,0.00,98.20
1941,0.00,98.41
1941,0.00,98.20
1941,0.00,97.86
1941,0.00,98.41
1941,0.00,98.47
1941,0.00,98.55
1941,0.00,100.18
1941,0.00,0.00
1941,0.00,99.70
1942,0.00,0.00
1942,100.88,0.00
1942,100.04,0.00
1942,101.01,0.00
1942,100.04,0.00
1942,100.04,100.08
1942,100.04,0.00
1942,0.00,0.00
1942,100.04,0.00
1942,0.00,101.09
1943,100.12,101.09
1943,100.26,101.09
1943,100.12,101.09
1943,100.12,0.00
1943,100.12,0.00
1944,0.00,0.00
1944,0.00,100.05
1944,0.00,100.31
1944,0.00,99.66
1944,0.00,100.31
1944,0.00,0.00
1944,0.00,101.57
1945,101.20,101.57
1945,101.20,0.00
1945,102.14,0.00
1945,101.81,0.00
1945,101.20,0.00
1945,102.24,0.00
1945,101.20,0.00
1945,101.20,101.25
1945,0.00,101.25
1946,0.00,101.47
1946,0.00,101.06
1946,0.00,101.47
1946,0.00,0.00
1946,102.26,0.00
1947,0.00,0.00
1947,102.69,0.00
1947,103.12,0.00
1947,102.99,0.00
1947,0.00,0.00
1947,0.00,102.55
1948,0.00,102.69
1948,0.00,0.00
1948,0.00,101.30
1948,0.00,102.58
1949,0.00,101.25
1949,0.00,102.58
1949,101.34,102.58
1949,0.00,102.58
1949,0.00,0.00
1949,103.00,0.00
1950,102.74,0.00
1950,103.98,0.00
1950,102.74,0.00
1950,102.74,103.40
1950,102.74,103.11
1950,0.00,103.11
1950,103.09,0.00
1950,0.00,0.00
1951,102.71,0.00
1951,0.00,101.28
1951,0.00,0.00
1951,0.00,101.17
1951,0.00,0.00
1952,101.81,0.00
1952,0.00,0.00
1952,0.00,101.69
1952,0.00,0.00
1952,101.95,0.00
1952,0.00,0.00
1953,0.00,97.80
1953,102.70,0.00
1953,0.00,0.00
1953,0.00,102.01
1953,0.00,0.00
1953,0.00,102.09
1953,0.00,101.58
1953,0.00,102.09
1953,0.00,0.00
1954,0.00,103.25
1954,102.55,103.25
1954,102.97,103.25
1954,102.55,103.25
1954,0.00,103.25
1954,103.01,103.25
1954,0.00,103.25
1954,0.00,102.38
1954,0.00,103.25
1954,103.24,103.25
1954,0.00,103.25
1954,0.00,0.00
1955,103.43,0.00
1955,0.00,0.00
1955,0.00,101.83
1955,0.00,0.00
1955,0.00,100.97
1956,0.00,0.00
1956,101.25,0.00
1956,101.25,103.21
1956,101.76,0.00
1956,103.46,0.00
1956,101.76,0.00
1956,103.71,0.00
1956,101.76,103.15
1957,104.24,0.00
1957,101.76,102.32
1957,102.12,102.32
1957,102.12,103.66
1957,101.76,103.20
1957,102.12,103.20
1957,101.25,103.20
1957,0.00,103.20
1957,101.79,103.66
1958,101.79,103.73
1958,0.00,103.73
1958,0.00,0.00
1958,0.00,103.38
1958,0.00,102.72
1958,0.00,103.38
1959,0.00,0.00
1959,103.66,0.00
1959,0.00,0.00
1959,104.50,0.00
1959,103.71,0.00
1959,0.00,0.00
1960,0.00,103.65
1960,0.00,0.00
1960,0.00,103.40
1960,0.00,0.00
1960,0.00,102.38
1960,0.00,103.16
1960,0.00,101.87
1960,0.00,103.16
1960,0.00,101.65
1960,0.00,100.86
1961,0.00,101.65
1961,101.61,101.65
1961,101.61,101.75
1961,101.61,102.18
1961,101.61,103.16
1961,101.61,0.00
1961,0.00,0.00
1961,102.06,0.00
1961,102.13,0.00
1962,102.06,0.00
1962,101.73,0.00
1962,0.00,0.00
1962,102.82,0.00
1962,102.17,0.00
1962,102.17,102.62
1962,102.17,0.00
1962,0.00,0.00
1963,0.00,98.27
1963,102.20,0.00
1963,99.17,0.00
1963,102.75,0.00
1963,99.43,0.00
1963,98.70,0.00
1963,100.35,0.00
1963,98.70,0.00
1963,100.73,0.00
1963,98.70,0.00
1964,101.49,0.00
1964,101.49,101.87
1964,101.12,101.87
1964,101.12,101.67
1964,101.12,101.12
1964,98.70,101.12
1965,98.70,99.87
1965,98.70,100.33
1965,98.70,99.48
1965,98.95,99.48
1965,99.15,99.48
1965,99.20,99.48
1965,99.20,99.81
1965,98.95,99.81
1965,99.44,99.81
1965,99.44,100.33
1965,99.74,100.33
1965,99.74,101.12
1965,99.44,101.12
1966,100.24,101.12
1966,100.59,101.67
1966,100.59,101.87
1966,100.59,100.65
1966,100.59,100.69
1966,100.24,100.69
1966,99.44,100.69
1966,99.44,99.88
1966,98.95,100.69
1967,98.95,101.87
1967,101.35,101.87
1967,101.43,101.87
1967,101.43,0.00
1967,101.35,0.00
1967,100.49,0.00
1967,98.95,0.00
1968,98.95,99.66
1968,98.95,0.00
1968,98.95,99.36
1968,98.70,99.36
1968,0.00,99.36
1968,99.34,99.36
1968,0.00,99.36
1968,0.00,0.00
1969,100.21,0.00
1969,0.00,0.00
1969,0.00,100.14
1969,0.00,106.13
1969,100.37,106.13
1969,0.00,106.13
1970,0.00,0.00
1970,0.00,105.89
1970,0.00,0.00
1970,0.00,105.09
1970,0.00,0.00
1971,105.44,0.00
1971,0.00,0.00
1971,0.00,97.88
1971,0.00,0.00
1971,0.00,97.14
1971,0.00,0.00
1971,98.03,0.00
1972,0.00,96.69
1972,0.00,0.00
1972,0.00,107.27
1972,0.00,96.36
1972,0.00,107.27
1972,0.00,96.10
1972,0.00,107.27
1972,0.00,0.00
1973,0.00,106.68
1973,106.80,106.95
1973,0.00,106.71
1973,0.00,106.21
1973,0.00,106.54
1974,0.00,106.71
1974,0.00,105.74
1974,0.00,105.50
1974,0.00,105.73
1974,0.00,105.74
1974,0.00,105.68
1974,0.00,106.71
1974,0.00,105.58
1974,0.00,105.31
1974,0.00,105.58
1975,0.00,104.34
1975,0.00,105.58
1975,0.00,104.60
1975,0.00,103.93
1975,0.00,104.60
1976,0.00,102.93
1976,0.00,103.34
1976,0.00,103.84
1976,0.00,103.34
1976,0.00,102.64
1977,0.00,103.84
1977,0.00,102.22
1977,0.00,102.17
1977,0.00,102.22
1977,0.00,103.84
1977,0.00,102.10
1977,0.00,103.84
1978,102.19,103.84
1978,102.62,103.84
1978,0.00,103.84
1978,102.77,104.60
1978,104.15,104.60
1978,104.06,104.60
1978,104.41,104.60
1978,104.41,105.58
1978,104.06,105.58
1978,104.94,105.58
1979,104.94,105.16
1979,104.06,105.16
1979,102.77,105.58
1979,0.00,105.58
1979,0.00,101.95
1979,0.00,105.58
1979,102.43,105.58
1979,102.57,105.58
1979,102.57,104.11
1980,102.43,104.11
1980,102.97,104.11
1980,103.20,104.11
1980,102.97,104.11
1980,102.97,103.11
1980,102.95,103.11
1980,102.95,104.11
1980,102.95,104.50
1981,102.43,103.73
1981,102.16,103.73
1981,102.16,102.59
1981,102.16,102.89
1982,102.27,102.85
1982,102.16,102.85
1982,102.16,102.63
1982,102.16,102.46
1982,0.00,102.46
1982,0.00,102.63
1982,0.00,101.79
1982,0.00,102.63
1982,0.00,102.84
1982,102.71,102.84
1982,102.71,102.85
1983,0.00,102.75
1983,0.00,101.77
1983,0.00,102.36
1983,0.00,102.75
1983,0.00,101.72
1983,0.00,102.75
1983,0.00,102.85
1984,0.00,101.95
1984,101.94,101.95
1984,0.00,101.95
1984,0.00,102.24
1984,0.00,101.91
1985,0.00,102.24
1985,102.45,102.73
1985,102.45,102.53
1985,0.00,102.53
1985,0.00,101.58
1985,0.00,102.53
1985,0.00,102.73
1985,0.00,102.47
1985,0.00,102.73
1986,0.00,102.85
1986,0.00,102.89
1986,0.00,103.02
1986,0.00,102.88
1986,0.00,102.41
1986,0.00,102.88
1986,0.00,103.30
1986,0.00,101.41
1986,0.00,103.30
1987,0.00,102.01
1987,102.75,104.50
1987,0.00,104.50
1987,0.00,105.07
1988,0.00,104.47
1988,0.00,106.71
1988,0.00,104.18
1988,0.00,103.91
1988,0.00,103.55
1989,0.00,103.62
1989,0.00,103.79
1989,103.66,103.91
1989,103.66,104.18
1989,103.66,106.71
1989,103.66,105.13
1989,104.54,105.13
1989,104.54,106.71
1989,103.66,105.55
1989,103.66,104.19
1989,103.66,105.55
1989,104.66,104.81
1989,104.78,104.81
1990,104.78,105.53
1990,104.78,105.55
1990,104.66,104.94
1990,104.66,105.84
1990,104.50,105.84
1990,104.87,105.84
1990,104.84,105.84
1990,104.50,105.84
1990,105.63,105.84
1990,105.63,106.71
1990,104.50,106.71
1990,104.50,104.86
1991,104.73,104.86
1991,104.50,104.86
1991,104.50,106.71
1991,105.33,106.71
1991,105.33,105.97
1991,105.33,105.46
1991,104.50,105.46
1991,104.46,105.46
1991,104.88,105.46
1991,104.88,105.93
1991,104.46,105.93
1991,105.92,105.93
1992,104.46,105.93
1992,105.32,105.93
1992,104.46,105.93
1992,104.46,105.07
1992,104.46,105.93
1992,104.46,105.97
1992,105.47,105.97
1992,104.46,105.97
1993,105.52,105.97
1993,103.66,105.97
1993,103.66,105.38
1993,103.66,105.97
1993,103.66,105.03
1993,103.66,104.37
1993,103.66,105.03
1994,104.46,105.03
1994,0.00,105.03
1994,0.00,105.97
1994,0.00,106.06
1994,0.00,106.71
1994,106.14,106.71
1994,0.00,106.71
1994,106.55,106.71
1994,106.55,106.95
1994,0.00,106.95
1995,0.00,106.50
1995,0.00,106.95
1995,0.00,0.00
1995,0.00,106.91
1995,0.00,0.00
1995,0.00,102.51
1996,0.00,105.91
1996,102.92,105.91
1996,0.00,105.91
1996,0.00,101.98
1996,0.00,102.17
1996,0.00,105.91
1996,102.29,106.47
1997,0.00,106.47
1997,103.50,106.47
1997,103.50,105.06
1997,103.50,104.11
1998,103.46,105.06
1998,0.00,103.74
1998,0.00,102.69
1998,0.00,103.74
1998,0.00,105.06
1999,0.00,102.93
1999,0.00,102.75
1999,0.00,102.93
1999,0.00,103.41
1999,0.00,102.72
2000,0.00,102.88
2000,0.00,103.41
2000,0.00,102.21
2000,0.00,103.41
2000,0.00,101.25
2000,0.00,103.41
2000,0.00,100.63
2000,0.00,103.41
2001,100.79,103.41
2001,100.79,105.06
2001,100.79,102.73
2001,100.43,105.06
2001,101.57,105.06
2001,101.57,106.47
2002,101.57,104.19
2002,101.57,104.99
2002,100.43,104.99
2002,100.34,100.69
2002,100.34,104.99
2003,0.00,104.99
2003,0.00,99.33
2003,0.00,99.63
2003,0.00,98.53
2003,0.00,98.71
2003,0.00,99.63
2003,0.00,106.47
2004,0.00,98.84
2004,0.00,106.47
2004,98.84,106.47
2004,99.77,106.47
2004,98.84,106.47
2004,100.46,106.47
2004,98.84,106.47
2005,101.21,106.47
2005,98.84,106.47
2005,0.00,99.32
2005,0.00,98.08
2005,0.00,99.32
2006,98.60,99.32
2006,0.00,97.76
2006,0.00,99.32
2006,0.00,96.85
2006,0.00,99.32
2006,0.00,106.47
2007,99.73,106.47
2007,100.12,106.47
2007,100.12,0.00
2007,107.50,0.00
2007,100.12,0.00
2008,108.38,0.00
2008,108.24,0.00
2008,107.99,0.00
2008,100.12,103.83
2008,99.73,103.83
2008,100.14,103.83
2008,99.73,103.83
2008,99.73,107.51
2008,99.72,107.51
2009,99.72,0.00
2009,99.72,106.78
2009,99.72,106.93
2009,99.72,107.44
2009,99.72,105.82
2009,0.00,105.82
2009,99.97,105.82
2010,100.18,105.82
2010,100.63,105.82
2010,100.63,107.44
2010,105.87,107.44
2010,105.87,106.58
2010,105.87,106.22
2010,100.63,106.22
2010,100.63,106.58
2011,107.13,107.44
2011,106.83,107.44
2011,106.83,107.18
2011,106.83,106.96
2011,100.63,106.96
2011,100.63,107.18
2011,100.47,107.18
2011,101.13,107.18
2011,100.47,107.44
2011,100.47,104.16
2012,101.89,104.16
2012,101.69,104.16
2012,100.47,104.16
2012,100.47,107.44
2012,100.47,103.65
2012,100.47,107.44
2012,100.42,107.44
2012,100.18,107.44
2013,101.41,103.95
2013,101.41,102.81
2013,102.27,102.81
2013,101.41,102.81
2013,102.27,102.81
2013,101.91,102.81
2013,101.91,103.95
2013,101.41,103.95
2014,101.41,102.94
2014,101.41,101.48
2014,100.66,101.48
2014,101.23,101.48
2014,101.23,102.94
2014,101.23,103.95
2014,100.66,103.95
2015,100.59,103.95
2015,102.47,103.95
2015,101.62,103.95
2015,101.62,102.24
2015,101.20,102.24
2015,101.78,102.24
2015,101.78,103.95
2015,101.78,102.02
2015,101.78,103.95
2016,102.88,103.95
2016,101.78,103.95
2016,101.78,102.64
2016,101.78,103.95
2016,101.78,102.13
2016,101.78,103.95
2016,101.20,103.95
2016,101.20,107.44
2016,101.20,103.48
2016,101.20,107.44
2016,101.20,103.99
2016,102.56,103.99
2016,101.20,103.99
2017,102.95,103.99
2017,102.95,103.45
2017,103.08,103.45
2017,102.95,103.99
2017,103.81,103.99
2017,102.95,103.99
2017,102.95,107.44
2017,102.95,105.15
2018,101.20,103.96
2018,101.20,102.33
2018,101.20,103.96
2018,102.93,103.96
2018,102.79,103.96
2018,103.42,103.96
2018,103.42,105.15
2019,104.43,105.15
2019,104.43,107.44
2019,106.19,107.44
2019,105.19,107.44
2019,104.43,107.44
2019,104.43,0.00
2020,107.87,0.00
2020,104.43,0.00
2020,104.06,0.00
2020,103.42,0.00
2020,102.79,0.00
2020,102.79,102.89
2020,102.47,102.89
2020,102.36,102.89
2020,102.68,102.89
2021,102.36,0.00
2021,103.03,0.00
2021,103.49,0.00
2021,103.48,0.00
2021,103.87,0.00
2021,103.48,0.00
2022,103.03,0.00
2022,102.80,0.00
2022,101.20,0.00
2022,102.93,0.00
2022,103.25,0.00
2022,102.93,0.00
2022,102.89,0.00
2022,101.20,0.00
2022,101.20,102.22
2023,101.20,101.92
2023,101.59,102.22
2023,101.59,0.00
2023,102.41,0.00
2023,103.22,0.00
2023,102.41,0.00
2023,102.22,0.00
2024,101.59,0.00
2024,101.59,102.04
2024,101.59,102.11
2024,101.59,102.00
2025,101.59,102.11
2025,101.59,0.00
2025,103.02,0.00
2025,101.37,0.00
2025,103.93,0.00
2025,101.37,0.00
2025,104.53,0.00
2026,101.37,0.00
2026,101.37,103.73
2026,101.37,103.29
2026,101.37,102.65
2026,101.37,103.29
2026,101.37,101.99
2026,101.20,101.99
2027,101.17,101.99
2027,100.59,103.29
2027,101.88,103.29
2027,100.64,103.29
2027,100.64,100.97
2027,100.64,103.29
2027,101.89,103.29
2027,101.89,103.73
2027,101.89,0.00
2027,104.19,0.00
2027,101.89,0.00
2028,101.16,0.00
2028,101.98,0.00
2028,101.16,0.00
2028,100.23,0.00
2028,101.24,0.00
2028,101.61,0.00
2029,101.24,0.00
2029,100.23,0.00
2029,0.00,0.00
2029,0.00,99.64
2029,0.00,0.00
2029,0.00,98.89
2029,0.00,104.45
2029,99.55,104.45
2030,99.55,0.00
2030,99.26,0.00
2030,0.00,0.00
2030,0.00,102.50
2030,0.00,0.00
2031,0.00,102.11
2031,0.00,102.35
2031,0.00,101.96
2031,0.00,0.00
2032,0.00,101.64
2032,0.00,0.00
2032,0.00,100.97
2032,0.00,101.45
2032,0.00,100.97
2032,0.00,100.80
2032,0.00,100.97
2032,0.00,99.83
2032,0.00,100.97
2033,0.00,99.32
2033,0.00,101.32
2033,0.00,100.15
2033,0.00,101.45
2033,100.97,0.00
2033,100.97,101.07
2033,100.97,0.00
2033,0.00,0.00
2033,0.00,100.66
2034,0.00,0.00
2034,101.08,0.00
2034,0.00,0.00
2034,101.58,0.00
2034,0.00,102.54
2035,0.00,0.00
2035,0.00,100.63
2035,0.00,103.31
2035,101.21,0.00
2035,0.00,103.31
2035,104.21,0.00
2035,101.21,0.00
2035,101.21,103.27
2035,101.21,0.00
2035,104.14,0.00
2035,101.21,0.00
2035,0.00,0.00
2035,0.00,103.62
2036,103.87,0.00
2036,104.42,0.00
2036,0.00,0.00
2036,0.00,103.81
2036,0.00,0.00
2036,0.00,104.61
2036,104.03,104.61
2036,104.31,104.61
2037,0.00,104.61
2037,0.00,104.29
2037,0.00,104.61
2037,0.00,104.07
2037,0.00,104.61
2037,0.00,104.06
2037,0.00,103.04
2038,0.00,103.61
2038,0.00,103.62
2038,0.00,103.18
2038,0.00,103.62
2038,103.58,103.62
2038,0.00,103.71
2038,0.00,103.74
2038,0.00,103.79
2038,0.00,104.06
2038,0.00,104.12
2038,0.00,104.61
2039,0.00,103.96
2039,0.00,103.78
2039,0.00,103.96
2039,0.00,103.71
2039,0.00,102.88
2039,0.00,103.96
2039,0.00,102.76
2039,0.00,102.69
2040,0.00,103.96
2040,103.45,103.96
2040,103.45,103.58
2040,103.27,103.80
2040,103.45,103.58
2040,103.27,103.80
2040,103.27,103.96
2040,0.00,103.96
2040,0.00,102.74
2040,0.00,103.96
2040,103.56,103.96
2041,103.56,103.86
2041,103.56,103.96
2041,104.04,104.61
2041,103.56,104.61
2041,103.56,0.00
2041,0.00,0.00
2041,0.00,104.11
2041,0.00,0.00
2042,0.00,103.21
2042,0.00,0.00
2042,0.00,102.61
2042,0.00,103.35
2042,0.00,101.80
2042,0.00,103.35
2042,0.00,0.00
2043,0.00,103.72
2043,0.00,103.11
2043,0.00,103.72
2043,0.00,0.00
2043,0.00,103.06
2044,0.00,103.24
2044,0.00,102.64
2044,0.00,0.00
2044,0.00,102.66
2044,0.00,0.00
2044,103.62,0.00
2045,103.00,0.00
2045,0.00,0.00
2046,0.00,102.18
2046,0.00,102.68
2046,0.00,102.79
2046,0.00,106.56
2046,103.25,106.56
2046,0.00,106.56
2047,103.47,106.56
2047,0.00,106.56
2047,0.00,102.45
2047,0.00,106.56
2047,0.00,102.85
2047,0.00,0.00
2047,0.00,106.51
2048,0.00,0.00
2048,106.63,0.00
2048,107.25,0.00
2048,106.63,0.00
2049,0.00,0.00
2049,106.77,0.00
2049,107.67,0.00
2049,0.00,0.00
2049,0.00,106.62
2049,0.00,0.00
2049,0.00,105.79
2049,0.00,105.66
2050,0.00,105.79
2050,0.00,106.60
2050,0.00,105.09
2050,0.00,104.84
2050,0.00,105.09
2050,0.00,105.39
2050,0.00,106.60
2051,0.00,0.00
2051,107.27,0.00
2051,0.00,0.00
2051,0.00,103.92
2051,0.00,107.22
2051,104.80,107.22
2051,104.80,106.53
2051,104.12,106.53
2051,104.12,107.22
2051,106.93,107.22
2052,104.12,107.22
2052,104.12,0.00
2052,104.12,106.71
2052,104.12,0.00
2052,0.00,0.00
2052,0.00,104.04
2052,0.00,0.00
2053,104.53,0.00
2053,103.71,0.00
2053,0.00,0.00
2054,0.00,103.22
2054,0.00,0.00
2054,0.00,102.87
2054,0.00,0.00
2054,103.26,0.00
2054,0.00,0.00
2054,0.00,102.79
2054,0.00,0.00
2054,102.80,0.00
2055,0.00,0.00
2055,0.00,102.65
2055,0.00,103.76
2055,0.00,101.85
2055,0.00,102.36
2055,0.00,101.50
2055,0.00,102.36
2055,0.00,100.78
2055,0.00,102.36
2056,0.00,102.44
2056,0.00,103.76
2056,0.00,0.00
2056,104.46,0.00
2056,103.87,0.00
2056,0.00,0.00
2056,0.00,103.74
2056,0.00,0.00
2057,104.42,0.00
2057,0.00,0.00
2057,0.00,103.38
2057,0.00,0.00
2057,0.00,102.50
2058,0.00,0.00
2058,0.00,101.00
2058,0.00,101.57
2058,0.00,100.67
2058,0.00,101.57
2058,100.96,101.57
2058,101.53,101.57
2059,101.32,101.57
2059,100.96,101.57
2059,100.96,101.04
2059,101.00,101.57
2059,100.96,101.57
2059,100.96,0.00
2059,100.96,101.04
2059,100.79,101.04
2059,100.79,0.00
2059,101.85,0.00
2059,100.79,0.00
2059,102.10,0.00
2060,102.71,0.00
2060,102.65,0.00
2060,103.72,0.00
2060,102.65,0.00
2060,102.65,102.75
2060,102.10,102.75
2061,102.32,102.37
2061,102.10,102.37
2061,102.04,102.37
2061,102.04,102.42
2061,102.04,102.75
2061,100.79,0.00
2061,102.56,0.00
2062,102.71,0.00
2062,102.77,0.00
2062,102.56,0.00
2062,102.05,0.00
2062,102.65,0.00
2062,102.05,0.00
2062,102.88,0.00
2063,100.79,0.00
2063,0.00,101.70
2063,101.15,101.70
2063,0.00,101.70
2063,0.00,102.28
2063,0.00,100.79
2063,0.00,0.00
2063,102.92,0.00
2063,0.00,0.00
2064,0.00,101.90
2064,0.00,0.00
2064,0.00,101.14
2064,0.00,0.00
2064,101.53,0.00
2065,0.00,100.13
2065,0.00,100.68
2065,0.00,99.34
2065,0.00,100.68
2065,0.00,0.00
2065,101.63,0.00
2065,0.00,0.00
2066,0.00,103.63
2066,0.00,101.10
2066,0.00,103.63
2066,0.00,100.41
2066,0.00,103.63
2066,100.94,103.63
2066,100.76,103.63
2067,102.30,103.63
2067,102.30,0.00
2067,102.04,0.00
2067,102.04,102.67
2067,102.45,102.67
2067,102.04,102.67
2067,102.04,0.00
2067,100.94,0.00
2067,100.94,101.96
2068,100.94,101.89
2068,100.94,101.96
2068,100.76,101.96
2068,100.76,0.00
2068,102.00,0.00
2068,102.91,0.00
2069,102.00,0.00
2069,103.61,0.00
2069,103.73,0.00
2069,103.02,0.00
2069,102.00,0.00
2069,100.76,0.00
2069,102.29,0.00
2069,102.91,0.00
2069,102.29,0.00
2070,100.76,0.00
2070,100.76,101.40
2070,100.76,0.00
2070,0.00,100.98
2070,0.00,0.00
2070,101.53,0.00
2070,101.84,0.00
2071,101.59,0.00
2071,101.54,0.00
2071,101.18,0.00
2071,101.16,0.00
2072,0.00,0.00
2072,0.00,103.66
2072,102.11,103.66
2072,0.00,103.66
2072,0.00,0.00
2072,0.00,102.66
2073,0.00,103.25
2073,0.00,103.42
2073,0.00,103.65
2073,0.00,103.14
2073,0.00,103.65
2074,0.00,0.00
2074,0.00,105.70
2074,0.00,0.00
2074,0.00,102.82
2074,0.00,0.00
2074,0.00,102.28
2074,0.00,0.00
2074,103.04,0.00
2074,102.59,0.00
2074,104.02,0.00
2075,102.59,0.00
2075,0.00,0.00
2075,0.00,102.50
2075,0.00,102.56
2075,0.00,0.00
2075,0.00,101.86
2076,0.00,101.69
2076,0.00,0.00
2076,0.00,100.53
2076,102.43,0.00
2076,0.00,101.50
2076,0.00,0.00
2076,0.00,103.31
2076,0.00,0.00
2076,0.00,102.01
2076,0.00,0.00
2076,0.00,101.06
2076,0.00,0.00
2076,0.00,102.51
2077,101.15,102.51
2077,101.54,102.51
2077,101.54,0.00
2077,101.54,101.69
2077,101.54,101.54
2077,101.15,101.54
2077,101.15,101.60
2077,101.49,101.60
2077,101.15,101.60
2077,101.15,101.69
2078,101.15,0.00
2078,103.22,0.00
2078,0.00,100.58
2078,0.00,0.00
2078,0.00,102.94
2079,0.00,99.70
2079,0.00,102.94
2079,0.00,98.48
2079,0.00,98.97
2079,0.00,102.94
2079,0.00,0.00
2080,0.00,102.45
2080,0.00,0.00
2080,0.00,101.68
2080,101.79,0.00
2080,0.00,0.00
2080,101.98,0.00
2080,0.00,0.00
2081,102.26,0.00
2081,0.00,0.00
2081,102.52,0.00
2081,0.00,0.00
2081,0.00,102.31
2081,0.00,0.00
2081,0.00,106.51
2082,0.00,0.00
2082,0.00,103.56
2082,0.00,0.00
2082,104.54,0.00
2082,104.19,0.00
2082,0.00,0.00
2082,0.00,103.44
2083,0.00,0.00
2083,0.00,105.34
2083,0.00,103.22
2083,0.00,105.34
2083,106.18,0.00
2083,0.00,104.68
2083,106.55,0.00
2083,0.00,0.00
2084,106.83,0.00
2084,106.87,0.00
2084,106.83,0.00
2084,0.00,0.00
