time,TRADER_FUNDAMENTAL_00,TRADER_FUNDAMENTAL_01,TRADER_FUNDAMENTAL_02,TRADER_FUNDAMENTAL_03,TRADER_FUNDAMENTAL_04,TRADER_FUNDAMENTAL_05,TRADER_FUNDAMENTAL_06,TRADER_FUNDAMENTAL_07,TRADER_FUNDAMENTAL_08,TRADER_FUNDAMENTAL_09,TRADER_FUNDAMENTAL_10,TRADER_FUNDAMENTAL_11,TRADER_FUNDAMENTAL_12,TRADER_FUNDAMENTAL_13,TRADER_FUNDAMENTAL_14,TRADER_FUNDAMENTAL_15,TRADER_FUNDAMENTAL_16,TRADER_FUNDAMENTAL_17,TRADER_FUNDAMENTAL_18,TRADER_FUNDAMENTAL_19,TRADER_MAO_00,TRADER_MAO_01,TRADER_MAO_02,TRADER_MAO_03,TRADER_MAO_04,TRADER_MAO_05,TRADER_MAO_06,TRADER_MAO_07,TRADER_MAO_08,TRADER_MAO_09,TRADER_MAO_10,TRADER_MAO_11,TRADER_MAO_12,TRADER_MAO_13,TRADER_MAO_14,TRADER_MAO_15,TRADER_MAO_16,TRADER_MAO_17,TRADER_MAO_18,TRADER_MAO_19,TRADER_MAO_50,TRADER_MAO_51,TRADER_MAO_52,TRADER_MAO_53,TRADER_MAO_54,TRADER_MAO_55,TRADER_MAO_56,TRADER_MAO_57,TRADER_MAO_58,TRADER_MAO_59,TRADER_MAO_60,TRADER_MAO_61,TRADER_MAO_62,TRADER_MAO_63,TRADER_MAO_64,TRADER_MAO_65,TRADER_MAO_66,TRADER_MAO_67,TRADER_MAO_68,TRADER_MAO_69,TRADER_Q_LEARNING_00,TRADER_Q_LEARNING_01,TRADER_Q_LEARNING_02,TRADER_Q_LEARNING_03,TRADER_Q_LEARNING_04,TRADER_RANDOM_00,TRADER_RANDOM_01,TRADER_RANDOM_02,TRADER_RANDOM_03,TRADER_RANDOM_04,TRADER_RANDOM_05,TRADER_RANDOM_06,TRADER_RANDOM_07,TRADER_RANDOM_08,TRADER_RANDOM_09,TRADER_RANDOM_10,TRADER_RANDOM_11,TRADER_RANDOM_12,TRADER_RANDOM_13,TRADER_RANDOM_14,TRADER_RANDOM_15,TRADER_RANDOM_16,TRADER_RANDOM_17,TRADER_RANDOM_18,TRADER_RANDOM_19
1350,29.249970,-15.840490,64.765950,182.048420,-23.546850,68.067080,209.713390,32.743280,92.422360,263.434840,83.058820,220.554810,258.205240,7.315630,94.732070,46.316480,88.639870,111.233480,-29.901610,85.558790,-2.490550,-0.246490,-6.477270,0.860800,-8.438570,-1.450470,-1.994090,2.829400,-3.894250,-8.080300,10.214140,-10.816910,4.930430,-3.371430,0.120480,-14.296520,-15.844980,1.630000,-2.190690,-17.650820,-5.566030,-11.504060,-6.760350,-5.239270,-6.868360,-8.452060,-3.647520,-5.687940,-3.529100,7.148030,-5.563800,1.033480,-4.638990,-3.446880,6.691540,-3.912880,-7.754490,-2.584340,-6.323430,-8.761060,424.183900,-589.248670,-37.659920,525.324520,-63.718870,-78.697760,-220.004990,-44.694310,45.644180,-111.779850,-134.253950,-195.911250,-14.999410,-35.892600,-207.050550,-17.756520,-144.293490,-223.439200,-17.675940,-3.103870,-96.155130,-148.531790,-107.368990,-94.001480,-116.822080
1400,8.262690,-82.582680,25.760620,196.891780,-51.925990,16.881850,324.635030,-54.387920,42.058900,302.988020,75.260850,265.564710,338.760420,-85.501550,58.983170,-26.138910,62.317900,83.949540,-97.092610,34.620550,-2.490550,2.434470,-6.235490,2.201280,-8.438570,-1.450470,-1.994090,5.510360,-3.894250,-5.410010,10.214140,-9.476430,3.589950,-0.690470,1.460960,-12.956040,-14.504500,1.630000,1.830750,-16.310340,-1.544590,-12.844540,-6.760350,-3.898790,-4.187400,-8.452060,-4.988000,-5.687940,-2.188620,7.148030,-5.563800,2.625690,-7.216040,-4.979620,0.000000,-3.912880,-5.073530,-1.243860,-7.856170,-3.606960,740.071240,-1037.185340,99.433270,999.236490,-166.923130,-113.504820,-196.053350,-56.677250,73.294710,-130.978330,-149.183290,-216.645030,-16.787740,0.200090,-208.621320,30.355940,-146.166870,-235.977750,-2.268480,68.494700,-137.761570,-174.379070,-94.072140,-92.627600,-135.163900
1450,48.311900,7.286150,90.447020,190.452510,-10.166350,82.235390,191.054450,52.406160,106.121080,258.055260,103.779780,221.612300,254.546200,24.358610,105.602110,47.609080,114.253260,149.791870,14.433920,108.505210,-2.490550,-0.749950,-7.743210,0.609070,-8.438570,-1.450470,-1.994090,2.325940,-3.894250,-5.168230,10.214140,-11.068640,5.182160,-3.874890,-0.131250,-14.548250,-16.096710,1.630000,-2.945880,-17.902550,-6.321220,-11.252330,-6.760350,-5.491000,-7.371820,-8.452060,-3.395790,-5.687940,-3.780830,7.148030,-5.563800,1.566750,-5.683300,-3.657750,0.000000,-3.912880,-8.257950,-2.836070,-6.534300,-6.672440,377.550520,-500.937320,-74.720840,438.314990,-108.975780,-95.837680,-238.894050,-50.389060,36.560210,-128.524640,-138.185560,-197.999890,-40.015950,-35.094170,-206.069260,-33.053670,-145.086960,-235.552770,-20.062700,-29.190470,-76.354500,-149.127350,-124.140550,-92.987860,-127.029410
1500,34.979470,-47.189690,53.373860,209.350930,-34.565380,28.278300,287.413090,-24.575580,59.273060,288.606370,92.806780,256.452480,316.703090,-47.141980,79.581860,-22.568940,91.898560,116.778520,-44.434170,68.872450,-2.490550,1.367930,-5.166160,1.668010,-8.438570,-1.450470,-1.994090,4.443820,-3.894250,-6.675950,10.214140,-10.009700,4.123220,-1.757010,0.927690,-13.489310,-15.037770,1.630000,0.230940,-16.843610,-3.144400,-12.311270,-6.760350,-4.432060,-5.253940,-8.452060,-4.454730,-5.687940,-2.721890,7.148030,-5.563800,1.743970,-7.005170,-4.011490,0.000000,-3.912880,-6.140070,-1.777130,-6.888040,-4.028700,650.692140,-838.590780,21.030210,812.426740,-212.847230,-111.024640,-208.634400,-49.420720,65.829820,-143.963780,-147.565580,-215.603510,-41.809080,-9.263410,-189.446430,16.399720,-153.096080,-243.517290,-12.492330,16.699520,-119.354770,-170.954030,-115.199180,-81.677780,-134.562060
1550,39.782360,-33.563070,65.354370,208.224140,-32.779690,38.269390,270.600030,-17.638440,66.036690,290.688600,100.362090,254.720430,309.891020,-32.315490,83.246610,-11.027010,94.756050,125.312380,-32.794250,78.668390,-2.490550,1.013490,-6.698900,1.490790,-8.438570,-1.450470,-1.994090,4.089380,-3.894250,-4.098900,10.214140,-10.186920,4.300440,-2.111450,0.750470,-13.666530,-15.214990,1.630000,-0.300720,-17.020830,-3.676060,-12.134050,-6.760350,-4.609280,-5.608380,-8.452060,-4.277510,-5.687940,-2.899110,7.148030,-5.563800,1.213860,-6.651430,-7.694390,0.000000,-3.912880,-6.494510,-1.954350,-10.570940,-4.736180,595.464430,-784.170590,1.424590,754.837060,-205.120000,-104.299290,-222.408140,-55.344690,54.351910,-143.489670,-157.578110,-216.583800,-37.467250,-12.070890,-199.702900,14.595420,-150.194970,-233.587600,-17.207080,16.580630,-109.385900,-165.802000,-121.347900,-86.473050,-130.031140
1600,32.587250,-54.474120,49.205050,218.477180,-48.134200,13.015130,319.676810,-59.535340,45.268810,300.760690,102.481850,275.438390,340.863150,-66.780250,69.372400,-42.833610,87.193350,113.643180,-61.789280,58.295670,-2.490550,2.073710,-5.377030,2.020900,-8.438570,-1.450470,-1.994090,5.149600,-3.894250,-5.631640,10.214140,-9.656810,3.770330,-1.051230,1.280580,-13.136420,-14.684880,1.630000,1.289610,-16.490720,-2.085730,-12.664160,-6.760350,-4.079170,-4.548160,-8.452060,-4.807620,-5.687940,-2.369000,7.148030,-5.563800,-0.937340,-2.968530,-4.762560,0.000000,-3.912880,-5.434290,-1.424240,-7.639110,-12.101980,756.644550,-949.532050,37.249240,957.854680,-259.096570,-116.223590,-210.581180,-55.314490,64.090980,-157.046340,-167.342440,-226.284140,-32.658530,-0.739420,-203.880030,33.395770,-152.280580,-231.038630,-6.173470,42.186630,-144.019130,-180.379400,-121.323180,-87.911770,-140.027110
1650,-10.730780,-145.861030,-30.136220,269.938430,-126.786190,-121.228280,538.415780,-245.571200,-55.837590,331.864010,85.854330,365.821850,465.373460,-219.639270,-3.882410,-177.646680,51.682950,52.097790,-183.240680,-44.416690,-2.490550,6.376110,-5.730770,4.172100,-8.438570,-1.450470,-1.994090,9.452000,-3.894250,-4.309770,10.214140,-7.505610,1.619130,3.251170,3.431780,-10.985220,-12.533680,1.630000,7.743210,-14.339520,4.367870,-14.815360,-6.760350,-1.927970,-0.245760,-8.452060,-6.958820,-5.687940,-0.217800,7.148030,-5.563800,1.732950,-5.900360,-2.090380,0.000000,-3.912880,-1.131890,0.726960,-4.966930,-6.238320,1460.669610,-1614.252850,150.231200,1804.924750,-535.718070,-168.316280,-169.908690,-41.923280,110.744650,-200.120120,-197.953920,-275.448600,-24.482610,67.364770,-195.897330,138.170240,-170.090220,-231.918410,25.500320,161.156900,-221.462460,-236.045070,-101.778290,-78.566430,-143.068680
1700,45.345310,-23.814570,76.617860,210.463050,-23.057160,48.419840,269.731900,-21.007290,77.992810,280.474020,117.682590,258.576020,322.679110,-26.361090,87.257580,-7.468310,103.309840,145.550960,-20.403110,90.509540,-2.490550,1.035530,-9.413670,1.501810,-8.438570,-1.450470,-1.994090,4.111420,-3.894250,-4.663510,10.214140,-10.175900,4.289420,-2.089410,0.761490,-13.655510,-15.203970,1.630000,-0.267660,-17.009810,-3.643000,-12.145070,-6.760350,-4.598260,-5.586340,-8.452060,-4.288530,-5.687940,-2.888090,7.148030,-5.563800,1.974730,-8.572540,-1.849690,0.000000,-3.912880,-6.472470,-1.943330,-4.726240,-0.893960,594.016050,-790.328960,18.515760,772.968460,-189.871360,-131.906070,-226.794210,-61.951220,51.855790,-141.197140,-168.208760,-226.075830,-33.386240,-22.116190,-206.982020,-6.473260,-144.614450,-250.841530,-27.911550,4.382170,-132.725030,-182.075760,-123.905870,-94.619970,-141.644360
1750,57.754020,-10.981130,89.551490,209.805520,-21.591090,59.593510,245.830280,12.587290,90.315580,280.268370,122.714620,265.026050,315.279010,-3.079050,96.354020,4.716500,112.721270,164.758700,2.451450,116.135320,-2.490550,0.551970,-6.481840,1.260030,-8.438570,-1.450470,-1.994090,3.627860,-3.894250,-8.346410,10.214140,-10.417680,4.531200,-2.572970,0.519710,-13.897290,-15.445750,1.630000,-0.993000,-17.251590,-4.368340,-11.903290,-6.760350,-4.840040,-6.069900,-8.452060,-4.046750,-5.687940,-3.129870,7.148030,-5.563800,0.467010,-8.813230,-4.915810,0.000000,-3.912880,-6.956030,-2.185110,-7.792360,-0.412580,495.558130,-715.377160,9.514150,668.960650,-168.258850,-127.428580,-224.066000,-61.633380,43.196370,-154.357340,-168.965150,-220.298170,-32.619200,-36.616530,-207.660520,-25.213990,-138.475830,-256.934550,-32.524120,-10.757820,-119.444340,-192.554470,-135.983630,-100.278780,-143.516790
1800,37.815740,-88.855790,28.404320,241.591550,-103.835100,-52.553590,427.210940,-122.278450,36.436740,294.667010,121.817790,346.466990,427.058390,-103.417350,63.436510,-126.042570,114.197580,132.675480,-89.894510,36.947160,-2.490550,3.567410,-3.809660,2.767750,-8.438570,-1.450470,-1.994090,6.643300,-3.894250,-5.414580,10.214140,-8.909960,9.373150,0.442470,2.027430,-12.389570,-13.938030,1.630000,3.530160,-15.743870,0.154820,-13.411010,-6.760350,-3.332320,-3.054460,-8.452060,-5.554470,-5.687940,-1.622150,7.148030,-5.563800,3.044060,-5.747110,-3.659730,0.000000,-3.912880,-3.940590,-0.677390,-6.536280,-6.544820,1109.887990,-1171.440900,-13.285390,1376.087580,-356.465590,-168.129570,-215.999740,-84.255080,44.844830,-214.491580,-200.514120,-254.659250,-32.391820,11.819610,-218.069450,50.416760,-145.258640,-286.687300,-16.034840,97.561320,-177.662240,-231.963880,-140.358990,-118.425480,-142.370430
1850,85.858680,59.956960,141.822000,191.914510,39.849850,142.410190,132.112090,121.873760,151.457200,272.286860,151.068290,219.911170,285.602330,86.371040,149.071130,69.925880,153.661670,225.361650,84.197790,190.755180,-2.490550,-1.586690,-3.568970,0.190700,-8.438570,-1.450470,-1.994090,1.489200,-3.894250,-2.742400,10.214140,-11.487010,9.373150,-4.711630,-0.549620,-14.966620,-16.515080,1.630000,-4.200990,-18.320920,-7.576330,-10.833960,-6.760350,-5.909370,-8.208560,-8.452060,-2.977420,-5.687940,-4.199200,7.148030,-5.563800,1.511320,-7.003190,0.282390,0.000000,-3.912880,-9.094690,-3.254440,-2.594160,-4.032660,83.337760,-375.132450,-25.691260,201.337490,-30.318240,-96.806440,-255.355600,-80.412680,19.918520,-129.223630,-171.268770,-227.692690,-26.823210,-99.237130,-222.228110,-103.234180,-126.552280,-264.804350,-48.267590,-94.533790,-79.117410,-181.396070,-159.844930,-129.092800,-165.215900
1900,57.075200,-27.962980,73.754010,231.765030,-77.426530,25.679270,315.409090,-39.768280,95.948540,274.631770,133.526860,318.989220,377.714050,-7.533450,110.672510,-57.081350,132.498110,178.030010,-6.659820,98.007380,-2.490550,1.478790,-6.635090,1.723440,-8.438570,-1.450470,-1.994090,4.554680,-3.894250,-2.501710,10.214140,-9.954270,9.373150,-1.646150,0.983120,-13.433880,-14.982340,1.630000,0.397230,-16.788180,-2.978110,-12.366700,-6.760350,-4.376630,-5.143080,-8.452060,-4.510160,-5.687940,-2.666460,7.148030,-5.563800,2.833190,-10.945310,-5.211360,0.000000,-3.912880,-6.029210,-1.721700,-8.087910,3.851580,726.613360,-849.907010,-52.414650,975.591830,-227.846800,-168.448630,-243.882940,-70.944980,32.732910,-177.853670,-191.840650,-259.052220,-27.176260,-31.826180,-216.734830,-36.038980,-116.423990,-282.254690,-12.036570,-5.552540,-135.366320,-227.744870,-159.944190,-153.061380,-154.098480
1950,85.872600,51.258180,135.360070,200.462530,19.243730,132.541740,162.142350,102.887660,162.287370,267.454340,156.963340,251.212010,297.138300,84.721050,151.847100,38.809700,164.927710,222.434130,84.520070,192.943080,-2.490550,-1.164950,-5.379010,0.401570,-8.438570,-1.450470,-1.994090,1.910940,-3.894250,-5.567830,10.214140,-11.276140,9.373150,-4.289890,-0.338750,-14.755750,-16.304210,1.630000,-3.568380,-18.110050,-6.943720,-11.044830,-6.760350,-5.698500,-7.786820,-8.452060,-3.188290,-5.687940,-3.988330,7.148030,-5.563800,2.479450,-5.451560,-4.267870,0.000000,-3.912880,-8.672950,-3.043570,-7.144420,-7.135920,200.361240,-444.557730,-38.339980,311.585640,-70.667670,-129.934530,-253.291260,-70.062590,22.165470,-133.105550,-182.632300,-233.153520,-31.629430,-94.878980,-234.909380,-102.240660,-121.420160,-282.617670,-43.791890,-100.986720,-91.779680,-205.262720,-162.802490,-137.435650,-169.411150
2000,87.930660,32.689050,116.611530,216.054080,1.848270,107.698960,200.654620,66.705300,161.878440,265.930670,155.298930,277.382130,318.384870,64.049740,146.034690,-4.731110,166.856090,209.799360,78.981820,180.942930,-2.490550,-0.457470,-1.436890,0.755310,-8.438570,-1.450470,-1.994090,2.618420,-3.894250,-4.311750,10.214140,-10.922400,9.373150,-3.582410,0.014990,-14.402010,-15.950470,1.630000,-2.507160,-17.756310,-5.882500,-11.398570,-6.760350,-5.344760,-7.079340,-8.452060,-3.542030,-5.687940,-3.634590,7.148030,-5.563800,-1.203450,-6.395050,-3.584080,0.000000,-3.912880,-7.965470,-2.689830,-6.460630,-5.248940,336.167690,-554.003070,-62.311300,506.293450,-123.046110,-142.950780,-257.917050,-72.355270,22.861440,-133.481560,-194.298290,-256.292570,-32.675120,-87.046280,-235.580510,-90.958920,-126.958570,-287.335190,-19.800860,-76.924480,-111.676700,-209.138410,-161.376310,-141.917070,-180.065070
2050,13.710300,-169.210450,-72.040110,308.932340,-275.558250,-238.923900,696.688670,-331.633060,32.494040,228.765430,98.112880,554.436310,620.956050,-217.183560,47.237820,-334.301770,98.561090,57.631330,-128.780380,-48.356130,-2.490550,6.908330,-6.930640,4.438210,-8.438570,-1.450470,-1.994090,9.984220,-3.894250,-0.369630,10.214140,-7.239500,9.373150,3.783390,3.697890,-10.719110,-12.267570,1.630000,8.541540,-14.073410,5.166200,-15.081470,-6.760350,-1.661860,0.286460,-8.452060,-7.224930,-5.687940,0.048310,7.148030,-5.563800,1.728380,-7.078840,-3.603480,0.000000,-3.912880,-0.599670,0.993070,-6.480030,-3.881360,2064.458190,-1708.476060,-307.943420,2726.534280,-803.697410,-260.159760,-210.632740,-47.373930,60.573360,-225.020990,-315.921460,-339.918460,-20.572230,65.231790,-263.090070,86.940720,-95.401770,-292.653240,39.448130,177.437500,-341.785440,-366.089680,-169.020830,-145.819710,-152.980600
2100,74.099450,-2.876560,87.970520,241.592600,-50.820370,28.901130,316.579610,-12.064830,145.126020,256.977070,148.184350,343.346590,394.340900,11.959130,126.303830,-61.466230,164.074700,180.768190,43.614720,142.430990,-2.490550,1.044670,-5.987150,1.506380,-8.438570,-1.450470,-1.994090,4.120560,-3.894250,-5.863380,10.214140,-10.171330,9.373150,-2.080270,0.766060,-13.650940,-15.199400,1.630000,-0.253950,-17.005240,-3.629290,-12.149640,-6.760350,-4.593690,-5.577200,-8.452060,-4.293100,-5.687940,-2.883520,7.148030,-5.563800,4.400560,-7.059440,-5.745800,0.000000,-3.912880,-6.463330,-1.938760,-8.622350,-3.920160,691.487840,-792.208030,-121.809980,961.338700,-286.639920,-183.385190,-237.138690,-71.701400,23.335740,-153.509910,-235.857630,-269.533520,-44.188950,-65.293300,-245.735940,-55.318900,-119.910620,-295.053700,-0.117460,-43.083210,-175.884680,-243.568290,-161.979410,-151.513360,-156.326070
2150,140.842130,150.057310,228.616420,172.415250,166.438430,302.196120,-41.847060,300.232790,243.660700,307.262420,203.184620,111.332320,186.255930,226.713030,206.384150,200.313050,220.890840,293.529690,187.298270,334.646440,-2.490550,-4.299690,-5.303360,-1.165800,-8.438570,-1.450470,-1.994090,-1.223800,-3.894250,-4.919890,10.214140,-12.843510,9.373150,-7.424630,-1.906120,-16.323120,-17.871580,1.630000,-8.270490,-19.677420,-11.645830,-9.477460,-6.760350,-7.265870,-10.921560,-8.452060,-1.620920,-5.687940,-5.555700,7.148030,-5.563800,4.641250,-4.917120,-6.551740,0.000000,-3.912880,-11.807690,-4.610940,-9.428290,-8.204800,-646.920020,46.856490,117.192400,-874.561330,296.077730,-84.442700,-281.596670,-66.711120,3.792200,-90.884700,-155.355890,-223.264190,-57.984990,-180.733730,-213.390270,-184.072600,-151.584330,-268.815890,-30.655180,-226.824120,-36.485660,-139.315410,-173.507840,-158.219450,-168.142590
2200,149.578570,173.679380,256.285300,175.288700,190.628680,332.162640,-73.021590,331.997250,262.991990,321.871680,212.430930,71.621570,171.923720,250.658210,217.436510,239.478980,233.584770,311.778410,196.146650,351.013360,-2.490550,-4.781070,-5.322760,-1.406490,-8.438570,-1.450470,-1.994090,-1.705180,-3.894250,-4.236100,10.214140,-13.084200,9.373150,-7.906010,-2.146810,-16.563810,-18.112270,1.630000,-8.992560,-19.918110,-12.367900,-9.236770,-6.760350,-7.506560,-11.402940,-8.452060,-1.380230,-5.687940,-5.796390,7.148030,-5.563800,1.575130,-4.111180,-5.799180,0.000000,-3.912880,-12.289070,-4.851630,-8.675730,-9.816680,-874.933830,124.742960,208.853940,-1178.930500,334.868780,-59.675450,-276.308300,-72.769680,32.810420,-66.964800,-147.598040,-207.793910,-40.366440,-191.886650,-204.699640,-187.749630,-160.949670,-285.267250,-41.704130,-259.485290,-1.701720,-117.563210,-173.674210,-161.559890,-172.264850
2250,89.885650,2.156310,91.146640,265.007880,-57.449020,19.719750,353.439990,-30.885470,161.602250,251.310120,155.493880,349.908970,422.199740,17.455460,134.176600,-62.229070,161.109470,177.806940,34.820450,150.564870,-2.490550,1.351170,-7.465080,1.659630,-8.438570,-1.450470,-1.994090,4.427060,-3.894250,-4.255500,10.214140,-10.018080,9.373150,-1.773770,0.919310,-13.497690,-15.046150,1.630000,0.205800,-16.851990,-3.169540,-12.302890,-6.760350,-4.440440,-5.270700,-8.452060,-4.446350,-5.687940,-2.730270,7.148030,-5.563800,2.831210,-4.863740,-6.909660,0.000000,-3.912880,-6.156830,-1.785510,-9.786210,-8.311560,718.581430,-842.941300,-121.694400,937.344270,-321.869660,-194.691640,-247.912420,-100.426110,22.747050,-133.770020,-222.473090,-260.880460,-51.362650,-75.085780,-252.498660,-41.060320,-112.162690,-290.476850,-2.541470,-39.660730,-178.541320,-232.618160,-187.275120,-164.231780,-148.898850
2300,132.199840,78.767590,155.546100,236.499300,60.707900,158.214820,178.586580,131.561410,214.308280,297.373230,183.038440,227.715540,326.119130,120.934020,187.605380,70.014580,205.082740,244.573450,98.257750,244.333670,-2.490550,-1.160990,-8.271020,0.403550,-8.438570,-1.450470,-1.994090,1.877660,-3.894250,-6.397820,10.214140,-11.274160,9.373150,-4.285930,-0.336770,-14.753770,-16.302230,1.630000,-3.562440,-18.108070,-6.937780,-11.046810,-6.760350,-5.696520,-7.782860,-8.452060,-3.190270,-5.687940,-3.986350,7.148030,-5.563800,6.773330,-3.753260,-6.180190,0.000000,-3.912880,-8.668990,-3.041590,-9.056740,-10.532520,20.459230,-411.527430,44.900090,-28.507200,-69.496660,-142.554940,-262.564350,-88.207240,28.504500,-114.679050,-182.306480,-250.846040,-47.873430,-136.348520,-225.276610,-98.141430,-141.473460,-295.908550,-23.798780,-147.766130,-120.125960,-169.478280,-184.301460,-172.278290,-167.612000
2350,255.371870,319.206730,359.106860,137.277530,425.028250,606.921250,-383.673040,651.635170,351.902030,441.495900,271.350530,-145.735430,20.338030,455.578480,330.573520,496.347800,349.094380,461.016470,279.863130,560.597570,-2.490550,-9.045230,-7.518460,-3.538570,-8.438570,-1.450470,-1.994090,1.877660,-3.894250,-7.203760,10.214140,-15.216280,9.373150,-12.170170,-4.278890,-18.695890,-20.244350,1.630000,-15.388800,-22.050190,-18.764140,-7.104690,-6.760350,-9.638640,-15.667100,-8.452060,0.751850,-5.687940,-7.928470,7.148030,-5.563800,1.279580,-4.482730,-4.814590,0.000000,-3.912880,-16.553230,-6.983710,-7.691140,-9.073580,-2287.744100,951.833060,610.812860,-3162.324530,645.904070,59.905300,-278.475420,-99.881300,65.518890,-32.564690,-67.630280,-161.401390,33.793270,-389.618780,-165.298940,-309.794720,-225.376700,-283.821550,-49.953880,-442.765400,73.109660,9.288990,-153.404950,-136.589420,-223.454000
2400,101.134530,4.542980,86.520920,312.726550,-84.165820,-2.340170,397.779380,-61.557490,161.499730,230.289190,172.786300,385.723660,458.287210,-0.572470,143.786020,-85.411720,178.899050,183.152440,44.859530,145.018210,-2.490550,1.942270,-8.628940,1.955180,-8.438570,-1.450470,-1.994090,1.877660,-3.894250,-6.451200,10.214140,-9.722530,9.373150,-1.182670,1.214860,-13.202140,-14.750600,1.630000,1.092450,-16.556440,-2.282890,-12.598440,-6.760350,-4.144890,-4.679600,-8.452060,-4.741900,-5.687940,-2.434720,7.148030,-5.563800,2.223070,-5.848330,-5.825340,0.000000,-3.912880,-5.565730,-1.489960,-8.701890,-6.342380,835.963980,-915.029210,-154.598480,1120.277020,-391.731250,-241.570400,-260.183000,-109.237350,38.552760,-115.008940,-242.635890,-276.723710,-19.296000,-96.080910,-313.776470,-28.276770,-142.431300,-311.917360,27.888370,-41.447290,-187.946390,-264.010230,-209.716360,-167.493930,-165.572090
2450,137.258430,59.936890,135.590710,288.770580,12.729600,112.538180,252.803180,69.574240,195.713430,275.854690,194.897400,283.924860,392.795670,93.586900,190.542500,17.837720,215.441130,230.900380,92.330340,227.925270,-2.490550,6.838900,-7.899470,1.011690,-8.438570,-1.450470,-1.994090,1.877660,-3.894250,-7.561680,10.214140,-10.666020,9.373150,-3.069650,0.271370,-14.145630,-15.694090,2.057830,-1.738020,-17.499930,-5.113360,-11.654950,-6.760350,-5.088380,-6.566580,-8.452060,-3.798410,-5.687940,-3.378210,7.148030,-5.563800,2.906860,-4.837580,-1.146920,0.000000,-3.912880,-7.452710,-2.433450,-4.023470,-8.363880,287.337870,-557.314100,24.559290,314.993700,-252.302610,-207.361580,-265.896730,-111.835880,36.230410,-100.982190,-210.418950,-261.168710,-0.878770,-149.723750,-322.306480,-64.327500,-149.872670,-316.115670,17.431980,-123.113710,-136.372840,-221.832600,-204.830140,-178.153800,-178.371100
