time,bid,ask
910,0.00,0.00
910,0.00,21.40
910,0.00,0.00
910,0.00,18.94
910,0.00,0.00
910,0.00,18.80
910,0.00,0.00
910,0.00,19.95
910,0.00,0.00
910,0.00,21.84
911,23.06,0.00
911,0.00,0.00
911,0.00,20.48
911,0.00,0.00
911,0.00,18.16
911,0.00,18.30
911,0.00,23.39
911,0.00,0.00
911,0.00,20.48
911,0.00,0.00
911,0.00,21.54
911,0.00,0.00
911,0.00,24.72
911,0.00,0.00
911,0.00,20.34
911,0.00,0.00
912,0.00,18.62
912,0.00,0.00
912,0.00,20.79
912,0.00,22.36
912,0.00,22.44
912,0.00,0.00
912,0.00,19.76
912,0.00,22.92
912,0.00,0.00
912,0.00,18.35
912,0.00,0.00
912,0.00,17.80
912,0.00,0.00
913,0.00,19.19
913,0.00,0.00
913,0.00,21.29
913,0.00,21.92
913,0.00,0.00
913,0.00,24.48
913,0.00,19.19
913,0.00,24.48
913,0.00,0.00
913,0.00,24.21
913,0.00,0.00
913,0.00,26.37
913,0.00,0.00
914,0.00,18.18
914,0.00,0.00
914,0.00,20.63
914,0.00,0.00
914,0.00,21.25
914,0.00,0.00
914,0.00,21.23
914,0.00,0.00
914,0.00,18.32
914,0.00,21.07
914,0.00,22.52
914,0.00,0.00
914,0.00,18.22
914,0.00,0.00
915,0.00,17.01
915,0.00,0.00
915,0.00,17.73
915,0.00,0.00
915,0.00,19.84
915,0.00,0.00
915,0.00,17.98
915,0.00,0.00
915,0.00,20.02
916,0.00,19.43
916,0.00,19.51
916,0.00,0.00
916,0.00,21.86
916,0.00,0.00
916,0.00,17.50
916,20.42,0.00
916,0.00,0.00
916,0.00,21.80
916,0.00,0.00
916,0.00,19.80
916,0.00,0.00
917,0.00,18.60
917,17.95,18.60
917,0.00,18.60
917,18.57,18.96
917,0.00,18.96
917,0.00,0.00
917,0.00,22.20
917,0.00,0.00
917,0.00,24.29
917,0.00,0.00
917,0.00,20.92
917,0.00,0.00
917,0.00,20.85
917,0.00,0.00
917,0.00,22.13
918,0.00,0.00
918,0.00,23.85
918,0.00,0.00
918,0.00,18.70
918,0.00,20.57
918,0.00,23.79
918,0.00,0.00
918,0.00,20.32
918,0.00,0.00
918,0.00,20.62
918,0.00,0.00
918,0.00,18.72
918,0.00,0.00
919,0.00,21.76
919,21.55,21.76
919,0.00,21.76
919,0.00,0.00
919,0.00,20.23
919,0.00,0.00
919,0.00,24.23
919,0.00,0.00
919,0.00,18.09
919,0.00,21.72
919,0.00,0.00
919,0.00,19.55
920,0.00,0.00
920,0.00,22.52
920,0.00,0.00
920,0.00,23.00
920,0.00,0.00
920,0.00,20.93
920,0.00,0.00
921,0.00,21.23
921,0.00,0.00
921,0.00,19.17
921,0.00,19.05
921,0.00,22.55
921,0.00,0.00
921,0.00,22.23
921,22.00,0.00
921,0.00,0.00
921,0.00,20.23
921,0.00,20.55
921,0.00,0.00
922,0.00,23.35
922,0.00,0.00
922,0.00,22.39
922,0.00,24.13
922,0.00,0.00
922,0.00,21.15
922,0.00,0.00
922,0.00,25.99
923,0.00,0.00
923,0.00,17.04
923,0.00,0.00
923,0.00,18.80
923,0.00,0.00
923,0.00,21.64
923,0.00,0.00
923,0.00,24.51
923,0.00,0.00
923,0.00,19.54
923,0.00,0.00
924,0.00,17.28
924,0.00,21.32
924,0.00,26.09
924,0.00,0.00
924,0.00,17.38
924,0.00,0.00
924,0.00,20.32
924,0.00,0.00
924,0.00,19.96
924,0.00,27.02
924,0.00,0.00
924,0.00,27.02
924,0.00,0.00
924,0.00,20.18
924,0.00,0.00
925,0.00,21.02
925,0.00,0.00
925,0.00,18.87
925,21.64,24.37
925,0.00,24.37
925,0.00,0.00
925,0.00,20.53
925,0.00,0.00
925,0.00,19.42
925,0.00,0.00
925,0.00,22.94
925,0.00,0.00
926,0.00,20.87
926,0.00,24.22
926,0.00,0.00
926,0.00,26.09
926,0.00,0.00
926,0.00,18.39
926,0.00,0.00
926,0.00,22.19
926,0.00,0.00
927,0.00,20.18
927,0.00,0.00
927,0.00,19.60
927,0.00,0.00
927,0.00,24.76
927,0.00,0.00
927,0.00,18.87
927,0.00,0.00
927,0.00,21.87
927,0.00,0.00
927,0.00,18.64
927,0.00,0.00
927,0.00,22.11
927,0.00,0.00
927,0.00,18.73
927,0.00,0.00
927,0.00,21.74
928,0.00,22.64
928,0.00,0.00
928,0.00,22.06
928,0.00,0.00
928,0.00,18.11
928,0.00,0.00
928,0.00,17.91
928,0.00,0.00
928,0.00,20.99
928,0.00,25.88
928,0.00,22.06
928,0.00,25.88
928,0.00,0.00
928,0.00,24.35
928,0.00,0.00
928,0.00,19.25
928,0.00,0.00
928,0.00,18.94
928,0.00,0.00
929,0.00,21.27
929,0.00,0.00
929,0.00,18.29
929,0.00,20.39
929,20.07,20.39
929,0.00,0.00
929,0.00,20.39
929,20.48,0.00
929,0.00,0.00
929,0.00,22.72
929,0.00,0.00
929,0.00,21.81
929,0.00,0.00
929,0.00,20.25
930,21.95,0.00
930,0.00,0.00
930,0.00,24.21
930,0.00,0.00
930,0.00,18.63
930,0.00,0.00
930,0.00,20.76
930,0.00,0.00
930,0.00,17.42
930,0.00,22.30
930,22.87,0.00
930,0.00,0.00
930,0.00,19.34
930,0.00,0.00
930,0.00,22.09
930,0.00,0.00
930,0.00,18.55
930,0.00,0.00
931,0.00,18.07
931,0.00,0.00
931,0.00,22.33
931,0.00,0.00
931,0.00,20.93
931,0.00,24.28
931,0.00,0.00
931,0.00,20.86
932,0.00,0.00
932,0.00,21.45
932,0.00,0.00
932,0.00,19.96
932,0.00,21.91
932,0.00,0.00
932,0.00,20.19
932,0.00,21.44
932,0.00,26.23
932,0.00,19.98
932,0.00,0.00
932,0.00,21.72
932,0.00,0.00
932,0.00,19.43
932,0.00,22.25
933,0.00,0.00
933,0.00,22.25
933,0.00,25.09
933,0.00,0.00
933,0.00,20.92
933,0.00,21.73
933,0.00,21.94
933,0.00,0.00
933,0.00,18.71
933,0.00,0.00
934,0.00,20.44
934,0.00,0.00
934,0.00,19.79
934,0.00,21.88
934,21.67,21.88
934,21.31,21.88
934,0.00,21.88
934,0.00,0.00
934,0.00,21.92
934,0.00,17.48
934,0.00,0.00
934,0.00,18.77
934,0.00,0.00
934,0.00,22.50
935,0.00,0.00
935,0.00,20.14
935,0.00,21.74
935,0.00,0.00
935,0.00,21.96
935,0.00,0.00
936,0.00,21.06
936,22.31,0.00
936,21.91,22.19
936,22.11,22.23
936,21.91,22.23
936,0.00,0.00
936,0.00,21.06
936,0.00,0.00
936,0.00,20.35
936,0.00,21.06
936,0.00,20.35
936,0.00,20.48
936,0.00,0.00
936,0.00,21.52
936,0.00,0.00
936,0.00,21.89
936,0.00,0.00
937,0.00,17.66
937,0.00,0.00
937,0.00,18.88
937,0.00,21.14
937,0.00,22.40
937,0.00,0.00
937,0.00,21.39
937,21.27,0.00
937,0.00,0.00
937,0.00,23.28
937,0.00,0.00
937,0.00,22.49
937,0.00,0.00
937,0.00,17.17
937,0.00,0.00
937,0.00,20.04
937,0.00,0.00
937,0.00,14.69
937,0.00,0.00
938,0.00,19.80
938,0.00,20.72
938,0.00,22.22
938,0.00,0.00
938,0.00,22.10
938,0.00,22.59
938,0.00,0.00
938,0.00,21.91
938,0.00,0.00
938,0.00,21.31
938,0.00,0.00
938,0.00,23.43
939,0.00,17.51
939,0.00,0.00
939,0.00,22.82
939,0.00,0.00
939,0.00,21.90
939,0.00,0.00
939,0.00,22.01
939,0.00,0.00
939,0.00,22.18
939,0.00,0.00
939,0.00,21.91
939,0.00,0.00
939,0.00,19.20
939,0.00,0.00
940,0.00,19.84
940,0.00,0.00
940,0.00,16.92
940,0.00,20.23
940,0.00,16.92
940,0.00,0.00
940,0.00,23.83
940,0.00,0.00
940,0.00,20.53
940,0.00,0.00
940,0.00,21.99
941,0.00,0.00
941,0.00,19.05
941,0.00,20.89
941,0.00,0.00
941,0.00,17.46
941,0.00,21.17
941,0.00,20.89
941,0.00,0.00
941,0.00,23.36
941,0.00,0.00
941,0.00,23.49
941,0.00,0.00
941,0.00,20.96
941,0.00,0.00
942,0.00,22.54
942,0.00,0.00
942,0.00,19.07
942,0.00,22.04
942,0.00,0.00
942,0.00,21.54
942,0.00,17.14
942,0.00,21.54
942,0.00,0.00
943,0.00,19.82
943,0.00,0.00
943,0.00,22.11
943,0.00,22.80
943,0.00,0.00
943,0.00,21.93
943,0.00,0.00
943,0.00,20.75
943,0.00,0.00
943,0.00,19.23
943,0.00,0.00
943,0.00,21.65
943,0.00,0.00
943,0.00,22.31
943,0.00,0.00
944,0.00,21.87
944,0.00,0.00
944,0.00,20.05
944,0.00,0.00
944,0.00,20.04
944,0.00,19.98
944,0.00,20.04
944,0.00,0.00
944,0.00,19.29
944,0.00,0.00
944,0.00,19.10
944,0.00,0.00
944,0.00,21.85
944,0.00,0.00
944,0.00,21.64
944,0.00,0.00
944,0.00,19.78
944,0.00,0.00
944,0.00,21.07
944,0.00,0.00
945,0.00,18.95
945,0.00,23.32
945,0.00,0.00
945,0.00,20.77
945,20.70,20.77
945,0.00,20.77
945,0.00,0.00
945,0.00,20.03
945,0.00,0.00
946,0.00,17.21
946,0.00,0.00
946,0.00,18.45
946,0.00,22.88
946,0.00,0.00
946,0.00,22.00
946,0.00,0.00
946,0.00,22.75
946,0.00,0.00
946,0.00,19.70
946,0.00,0.00
946,0.00,22.03
946,0.00,0.00
946,0.00,18.75
946,0.00,0.00
947,0.00,20.34
947,0.00,0.00
947,0.00,18.10
947,0.00,19.92
947,0.00,20.10
947,0.00,22.80
947,0.00,0.00
947,0.00,20.64
947,0.00,0.00
947,0.00,19.63
947,0.00,0.00
947,0.00,27.94
947,0.00,0.00
947,0.00,19.48
947,0.00,0.00
947,0.00,23.37
947,0.00,0.00
948,0.00,18.76
948,0.00,0.00
948,0.00,18.86
948,0.00,0.00
948,0.00,18.86
948,0.00,0.00
948,0.00,18.86
948,0.00,0.00
948,0.00,22.90
948,0.00,0.00
948,0.00,18.11
948,0.00,21.83
948,21.41,21.83
948,21.41,0.00
948,0.00,0.00
948,0.00,21.29
948,0.00,0.00
948,0.00,18.91
948,0.00,0.00
949,0.00,23.41
949,0.00,20.85
949,0.00,23.41
949,0.00,0.00
949,0.00,16.96
949,19.57,0.00
949,0.00,0.00
949,0.00,19.95
949,0.00,23.25
949,0.00,0.00
949,0.00,21.89
949,0.00,0.00
949,0.00,16.64
949,0.00,0.00
949,0.00,20.09
949,0.00,0.00
949,0.00,21.14
949,0.00,0.00
950,0.00,16.91
950,0.00,22.12
950,0.00,0.00
950,0.00,22.17
950,0.00,0.00
950,0.00,18.76
950,0.00,0.00
950,0.00,22.37
950,0.00,0.00
950,0.00,21.62
950,0.00,0.00
950,0.00,23.04
950,0.00,0.00
950,0.00,18.16
950,0.00,21.58
950,0.00,0.00
951,0.00,23.00
951,22.93,23.00
951,0.00,23.00
951,0.00,0.00
951,0.00,19.23
951,22.93,23.00
951,0.00,19.23
951,0.00,21.68
951,0.00,0.00
951,0.00,22.33
951,0.00,0.00
951,0.00,20.39
951,0.00,0.00
951,0.00,24.77
952,0.00,0.00
952,0.00,24.45
952,0.00,0.00
952,0.00,22.04
952,21.78,22.04
952,0.00,22.04
952,0.00,0.00
952,0.00,21.70
952,0.00,0.00
952,0.00,17.00
952,0.00,0.00
952,0.00,18.14
953,0.00,0.00
953,0.00,19.72
953,0.00,0.00
953,0.00,20.64
953,0.00,0.00
953,0.00,24.43
953,0.00,0.00
953,0.00,21.07
953,0.00,0.00
953,0.00,22.16
953,21.29,22.16
953,0.00,22.16
953,0.00,0.00
953,0.00,21.54
953,0.00,22.40
953,0.00,0.00
953,0.00,19.39
953,0.00,0.00
953,0.00,25.71
954,0.00,0.00
954,0.00,16.73
954,0.00,18.89
954,22.32,0.00
954,0.00,0.00
954,0.00,22.82
954,0.00,0.00
954,0.00,21.53
954,0.00,0.00
954,0.00,20.99
954,0.00,0.00
954,0.00,21.97
955,0.00,0.00
955,0.00,17.98
955,20.36,0.00
955,0.00,0.00
955,0.00,23.80
955,0.00,0.00
955,0.00,24.01
955,0.00,0.00
955,0.00,20.57
955,0.00,0.00
955,0.00,22.18
955,0.00,0.00
955,0.00,17.32
955,0.00,0.00
955,0.00,20.53
955,0.00,0.00
955,0.00,20.04
956,0.00,0.00
956,0.00,21.21
956,0.00,0.00
956,0.00,19.77
956,0.00,0.00
956,22.90,0.00
956,0.00,0.00
956,0.00,20.87
956,0.00,0.00
956,0.00,20.22
956,0.00,0.00
956,0.00,22.99
956,0.00,0.00
956,0.00,17.82
956,0.00,0.00
956,0.00,18.39
956,0.00,0.00
957,0.00,24.40
957,0.00,0.00
957,0.00,21.10
957,0.00,0.00
957,0.00,19.32
957,0.00,0.00
957,0.00,21.66
957,0.00,0.00
957,0.00,22.32
957,0.00,0.00
957,0.00,20.19
957,0.00,0.00
957,0.00,20.30
957,0.00,0.00
957,0.00,22.99
958,0.00,0.00
958,0.00,17.14
958,0.00,20.05
958,0.00,21.78
958,0.00,0.00
958,0.00,19.05
958,0.00,21.00
958,0.00,0.00
958,0.00,21.83
958,0.00,0.00
958,0.00,19.21
958,0.00,0.00
959,0.00,24.33
959,0.00,0.00
959,0.00,22.04
959,0.00,0.00
959,0.00,19.11
959,0.00,0.00
959,0.00,17.32
960,0.00,0.00
960,0.00,22.03
960,0.00,0.00
960,0.00,22.34
960,0.00,0.00
960,0.00,17.94
960,0.00,0.00
960,0.00,22.39
960,0.00,0.00
960,0.00,24.33
960,0.00,0.00
960,0.00,21.98
961,0.00,0.00
961,0.00,25.12
961,0.00,0.00
961,0.00,23.05
961,0.00,0.00
961,0.00,22.50
961,0.00,0.00
961,0.00,21.28
961,0.00,0.00
961,0.00,19.48
961,0.00,0.00
961,0.00,22.50
961,0.00,20.75
961,0.00,0.00
961,0.00,19.17
961,0.00,0.00
962,0.00,17.64
962,0.00,0.00
962,0.00,21.19
962,18.69,21.19
962,18.69,0.00
962,0.00,0.00
962,0.00,21.27
962,0.00,22.03
962,0.00,0.00
962,0.00,22.09
962,0.00,24.18
962,0.00,0.00
962,0.00,22.97
962,0.00,0.00
962,0.00,20.02
962,0.00,0.00
962,0.00,16.10
963,0.00,0.00
963,0.00,23.57
963,0.00,0.00
963,0.00,19.52
963,0.00,0.00
963,0.00,18.19
963,0.00,0.00
963,0.00,21.25
963,0.00,0.00
963,0.00,16.36
963,0.00,0.00
963,0.00,20.14
963,0.00,0.00
964,0.00,20.22
964,0.00,22.03
964,0.00,24.25
964,0.00,0.00
964,0.00,21.84
964,0.00,0.00
964,0.00,20.14
964,0.00,22.07
964,0.00,0.00
964,0.00,21.42
964,0.00,22.45
964,0.00,0.00
964,0.00,20.94
965,0.00,0.00
965,0.00,22.19
965,0.00,0.00
965,0.00,21.59
965,0.00,0.00
965,0.00,20.07
965,0.00,23.14
965,0.00,0.00
965,0.00,20.03
965,0.00,0.00
966,0.00,20.57
966,0.00,0.00
966,0.00,21.64
966,0.00,22.51
966,0.00,26.57
966,0.00,19.00
966,0.00,26.57
966,0.00,0.00
967,0.00,21.91
967,0.00,0.00
967,0.00,19.22
967,0.00,0.00
967,0.00,21.06
967,0.00,22.18
967,0.00,26.25
967,0.00,19.22
967,0.00,26.25
968,0.00,0.00
968,0.00,20.99
968,0.00,0.00
968,0.00,18.39
968,0.00,19.98
968,0.00,20.12
968,0.00,0.00
968,0.00,18.10
968,0.00,21.15
968,0.00,0.00
968,0.00,19.13
968,0.00,0.00
968,0.00,21.00
968,0.00,19.98
968,0.00,21.00
968,0.00,0.00
969,0.00,15.68
969,0.00,0.00
969,0.00,21.27
969,0.00,0.00
969,0.00,16.41
969,0.00,0.00
969,0.00,23.28
969,0.00,0.00
970,0.00,21.13
970,0.00,0.00
970,0.00,20.78
970,0.00,0.00
970,0.00,22.20
970,0.00,0.00
971,0.00,20.14
971,20.09,0.00
971,0.00,0.00
971,0.00,19.03
971,0.00,0.00
971,0.00,25.78
971,0.00,20.14
971,0.00,25.78
971,0.00,0.00
971,0.00,21.45
972,0.00,0.00
972,0.00,19.30
972,0.00,24.21
972,0.00,0.00
972,0.00,24.21
972,0.00,0.00
972,0.00,17.85
972,0.00,0.00
973,0.00,16.72
973,0.00,0.00
973,0.00,21.68
973,0.00,23.05
973,0.00,0.00
973,0.00,16.93
973,0.00,23.72
973,0.00,0.00
973,0.00,21.46
973,0.00,0.00
973,0.00,20.89
973,0.00,0.00
974,0.00,18.55
974,0.00,0.00
974,0.00,20.01
974,0.00,0.00
974,0.00,18.95
974,0.00,0.00
974,0.00,16.78
974,0.00,20.57
974,0.00,0.00
975,0.00,21.01
975,0.00,0.00
975,0.00,18.20
975,0.00,19.42
975,0.00,0.00
975,0.00,18.57
975,0.00,0.00
975,0.00,21.69
975,0.00,0.00
976,0.00,18.22
976,0.00,0.00
976,0.00,19.28
976,21.24,21.63
976,0.00,21.63
976,0.00,0.00
976,0.00,19.91
976,0.00,0.00
976,0.00,23.94
976,0.00,0.00
976,0.00,21.43
976,0.00,0.00
976,0.00,20.75
976,0.00,0.00
976,0.00,20.75
976,20.73,20.75
976,0.00,20.75
976,0.00,18.22
976,0.00,20.75
976,0.00,0.00
977,24.03,0.00
977,0.00,0.00
977,0.00,21.62
977,0.00,0.00
977,0.00,22.47
977,0.00,0.00
977,0.00,19.95
977,0.00,0.00
977,0.00,20.60
977,0.00,0.00
977,0.00,20.07
977,0.00,0.00
977,0.00,21.11
977,0.00,0.00
978,0.00,18.09
978,0.00,0.00
978,0.00,21.31
978,25.72,0.00
978,0.00,0.00
978,0.00,16.46
978,0.00,0.00
978,0.00,20.63
978,0.00,0.00
979,0.00,20.75
979,0.00,0.00
979,0.00,19.02
979,0.00,22.15
979,0.00,0.00
979,0.00,18.32
979,0.00,0.00
979,0.00,21.35
979,0.00,0.00
979,0.00,21.66
979,0.00,0.00
979,24.44,0.00
980,0.00,0.00
980,0.00,19.25
980,0.00,21.69
980,0.00,0.00
980,0.00,22.37
980,22.16,22.37
980,0.00,22.37
980,0.00,0.00
980,0.00,21.08
981,0.00,0.00
981,0.00,18.26
981,18.09,18.26
981,0.00,18.26
981,0.00,0.00
981,0.00,20.64
981,0.00,0.00
981,0.00,19.79
981,0.00,0.00
981,0.00,21.70
981,0.00,0.00
981,0.00,22.34
981,0.00,0.00
981,0.00,23.38
981,0.00,0.00
981,0.00,15.49
981,0.00,0.00
981,0.00,20.04
982,0.00,0.00
982,0.00,19.17
982,0.00,0.00
982,0.00,19.62
982,0.00,0.00
982,0.00,21.05
982,0.00,0.00
982,0.00,22.40
982,0.00,0.00
982,0.00,24.46
982,0.00,0.00
983,0.00,21.47
983,0.00,0.00
983,0.00,18.16
983,0.00,0.00
983,0.00,22.00
983,0.00,22.15
983,0.00,0.00
983,0.00,20.34
983,0.00,0.00
983,0.00,22.21
983,0.00,0.00
983,0.00,25.27
983,0.00,0.00
983,0.00,22.93
983,0.00,0.00
984,0.00,19.98
984,0.00,0.00
984,0.00,18.78
984,0.00,17.80
984,0.00,18.78
984,0.00,0.00
984,0.00,18.79
984,0.00,0.00
984,0.00,22.01
984,0.00,0.00
984,0.00,19.04
985,0.00,0.00
985,0.00,22.52
985,0.00,0.00
985,0.00,19.78
985,0.00,0.00
985,0.00,18.72
985,0.00,26.20
985,0.00,0.00
986,0.00,21.75
986,0.00,0.00
986,0.00,21.29
986,0.00,0.00
986,0.00,19.71
986,0.00,22.35
986,0.00,0.00
986,0.00,22.50
986,0.00,0.00
986,0.00,18.73
986,0.00,21.75
986,0.00,18.73
986,0.00,19.21
986,0.00,0.00
987,0.00,19.86
987,0.00,21.42
987,0.00,0.00
987,0.00,21.47
987,0.00,0.00
987,0.00,26.69
987,0.00,0.00
987,0.00,19.86
987,0.00,0.00
987,0.00,22.76
988,0.00,0.00
988,0.00,23.29
988,0.00,0.00
988,0.00,19.85
988,0.00,0.00
988,0.00,20.88
988,0.00,0.00
988,0.00,16.72
988,0.00,0.00
989,0.00,22.19
989,0.00,0.00
989,0.00,21.25
989,0.00,22.42
989,0.00,26.95
989,0.00,0.00
989,0.00,18.64
989,0.00,22.23
989,0.00,0.00
990,0.00,20.98
990,0.00,22.78
990,0.00,0.00
990,0.00,19.54
990,0.00,0.00
990,0.00,18.28
990,0.00,0.00
990,0.00,23.34
990,0.00,0.00
990,0.00,15.47
990,0.00,0.00
990,0.00,22.82
990,0.00,0.00
990,0.00,20.91
990,0.00,0.00
991,0.00,19.52
991,0.00,19.18
991,0.00,19.52
991,0.00,0.00
991,0.00,19.41
991,0.00,19.42
991,0.00,21.53
991,0.00,25.86
992,0.00,0.00
992,0.00,21.04
992,0.00,0.00
992,0.00,18.98
992,0.00,0.00
992,0.00,20.57
992,0.00,0.00
992,0.00,25.42
992,0.00,0.00
992,0.00,25.42
992,0.00,0.00
993,0.00,21.20
993,0.00,0.00
993,0.00,22.74
993,0.00,0.00
993,0.00,22.43
993,0.00,0.00
993,0.00,21.04
993,0.00,0.00
993,0.00,22.19
994,0.00,0.00
994,0.00,21.32
994,0.00,21.05
994,0.00,0.00
994,0.00,20.37
994,0.00,0.00
994,0.00,18.53
994,0.00,0.00
994,0.00,24.14
994,0.00,0.00
994,0.00,22.78
994,0.00,0.00
994,0.00,19.91
995,0.00,0.00
995,0.00,22.19
995,0.00,0.00
995,0.00,23.28
995,0.00,0.00
995,0.00,17.29
995,18.75,0.00
995,0.00,0.00
995,0.00,20.52
996,0.00,0.00
996,0.00,18.73
996,0.00,0.00
996,0.00,21.09
996,0.00,0.00
996,0.00,20.89
996,0.00,21.14
996,0.00,21.09
996,0.00,21.14
996,0.00,0.00
996,0.00,24.71
996,0.00,0.00
996,0.00,21.55
997,0.00,22.08
997,0.00,0.00
997,0.00,22.96
998,0.00,0.00
998,0.00,20.92
998,0.00,0.00
998,0.00,20.48
998,0.00,0.00
998,0.00,18.20
998,0.00,19.30
998,0.00,23.20
998,0.00,26.12
998,0.00,0.00
998,0.00,19.37
998,0.00,0.00
998,0.00,19.96
998,0.00,20.37
998,0.00,0.00
998,0.00,21.02
998,0.00,0.00
998,0.00,18.69
999,0.00,0.00
999,0.00,19.54
999,0.00,22.31
999,0.00,0.00
999,0.00,17.47
999,0.00,20.23
999,0.00,0.00
999,0.00,21.90
999,24.95,0.00
999,0.00,0.00
999,0.00,20.64
1000,0.00,0.00
1000,0.00,16.94
1000,0.00,18.48
1000,0.00,0.00
1000,0.00,19.80
1000,0.00,0.00
1000,0.00,20.89
1000,0.00,21.09
1000,0.00,0.00
1000,0.00,22.88
1000,0.00,0.00
1000,0.00,16.94
1000,0.00,22.89
1000,0.00,0.00
1000,0.00,17.82
1001,0.00,0.00
1001,0.00,22.24
1001,0.00,0.00
1001,0.00,20.55
1001,0.00,0.00
1001,0.00,22.00
1001,0.00,0.00
1001,0.00,22.63
1001,0.00,0.00
1001,0.00,21.81
1001,0.00,0.00
1001,0.00,20.43
1001,0.00,0.00
1002,0.00,18.22
1002,0.00,21.61
1002,0.00,0.00
1002,0.00,18.01
1002,0.00,0.00
1002,0.00,21.87
1002,0.00,0.00
1002,0.00,16.17
1002,0.00,0.00
1002,0.00,19.17
1002,0.00,0.00
1003,0.00,19.64
1003,21.32,0.00
1003,0.00,0.00
1003,0.00,18.76
1003,0.00,22.71
1003,0.00,0.00
1003,0.00,22.04
1003,0.00,0.00
1003,0.00,21.91
1003,0.00,18.21
1003,0.00,21.91
1003,0.00,0.00
1003,0.00,20.80
1003,0.00,0.00
1004,0.00,20.76
1004,0.00,0.00
1004,0.00,21.71
1004,0.00,0.00
1004,0.00,15.72
1004,0.00,0.00
1004,0.00,21.71
1004,0.00,0.00
1004,0.00,20.76
1004,0.00,0.00
1004,0.00,21.71
1004,0.00,0.00
1004,0.00,20.63
1005,0.00,0.00
1005,0.00,21.71
1005,0.00,0.00
1005,0.00,17.22
1005,0.00,21.60
1005,0.00,0.00
1005,0.00,18.11
1005,0.00,0.00
1005,0.00,20.57
1005,0.00,0.00
1005,0.00,22.14
1005,0.00,0.00
1005,0.00,20.93
1005,0.00,0.00
1006,0.00,18.92
1006,0.00,0.00
1006,0.00,23.23
1006,0.00,0.00
1006,0.00,20.93
1006,0.00,0.00
1007,0.00,18.42
1007,0.00,0.00
1007,0.00,20.20
1007,0.00,22.11
1007,0.00,0.00
1007,0.00,20.13
1007,0.00,0.00
1007,0.00,18.21
1007,0.00,19.48
1007,0.00,0.00
1007,0.00,20.20
1007,0.00,20.36
1007,0.00,0.00
1007,0.00,20.04
1008,0.00,0.00
1008,0.00,20.57
1008,0.00,0.00
1008,0.00,24.50
1009,0.00,0.00
1009,0.00,20.60
1009,0.00,0.00
1009,0.00,20.32
1009,0.00,21.47
1009,0.00,0.00
1009,0.00,22.74
1009,0.00,22.88
1009,0.00,0.00
1009,0.00,15.18
1009,0.00,0.00
1010,0.00,20.43
1010,0.00,0.00
1010,0.00,19.37
1010,0.00,0.00
1010,0.00,22.54
1010,0.00,0.00
1010,0.00,21.36
1010,0.00,0.00
1010,0.00,24.53
1010,0.00,0.00
1010,0.00,20.57
1010,0.00,0.00
1010,0.00,18.01
1010,0.00,0.00
1010,0.00,22.00
1010,23.88,0.00
1010,0.00,0.00
1011,0.00,17.89
1011,0.00,18.39
1011,0.00,19.22
1011,22.74,0.00
1011,0.00,0.00
1011,0.00,22.06
1011,0.00,0.00
1011,0.00,19.89
1011,0.00,20.53
1011,0.00,0.00
1011,0.00,22.07
1011,0.00,0.00
1011,0.00,17.60
1011,0.00,0.00
1011,0.00,21.06
1011,0.00,0.00
1012,0.00,22.98
1012,0.00,22.75
1012,0.00,22.98
1012,0.00,0.00
1012,0.00,18.23
1012,0.00,20.26
1012,0.00,0.00
1012,0.00,20.99
1012,0.00,0.00
1012,0.00,18.91
1012,0.00,0.00
1012,0.00,20.02
1012,0.00,0.00
1012,0.00,21.16
1012,0.00,0.00
1013,0.00,24.74
1013,0.00,0.00
1013,0.00,23.22
1013,0.00,0.00
1013,0.00,21.91
1013,0.00,0.00
1013,0.00,21.18
1013,0.00,0.00
1014,0.00,23.69
1014,0.00,0.00
1014,0.00,21.42
1014,0.00,0.00
1014,0.00,16.62
1014,0.00,0.00
1014,0.00,20.57
1014,0.00,0.00
1014,0.00,23.34
1014,0.00,0.00
1014,0.00,24.10
1014,0.00,0.00
1015,0.00,16.00
1015,0.00,0.00
1015,0.00,20.07
1015,0.00,20.28
1015,0.00,0.00
1015,0.00,21.37
1015,0.00,0.00
1015,0.00,21.24
1015,0.00,0.00
1015,0.00,24.05
1015,0.00,0.00
1016,0.00,20.18
1016,0.00,0.00
1016,0.00,19.97
1016,0.00,22.71
1016,0.00,0.00
1016,0.00,23.52
1017,0.00,0.00
1017,0.00,21.42
1017,0.00,0.00
1017,0.00,22.40
1017,0.00,0.00
1017,0.00,19.94
1017,0.00,0.00
1017,0.00,21.97
1017,0.00,0.00
1017,0.00,18.82
1017,0.00,0.00
1017,0.00,21.55
1017,0.00,0.00
1018,0.00,20.39
1018,0.00,0.00
1018,0.00,23.94
1018,0.00,0.00
1018,0.00,20.39
1018,0.00,0.00
1018,0.00,18.10
1018,0.00,0.00
1018,0.00,22.77
1018,0.00,0.00
1018,0.00,18.64
1018,0.00,0.00
1018,0.00,21.38
1018,0.00,0.00
1019,0.00,21.71
1019,0.00,0.00
1019,0.00,20.73
1019,0.00,0.00
1019,0.00,16.46
1019,0.00,20.73
1019,0.00,0.00
1019,0.00,21.59
1019,0.00,0.00
1019,0.00,18.89
1019,0.00,0.00
1019,0.00,21.21
1019,0.00,0.00
1020,0.00,18.75
1020,0.00,0.00
1020,0.00,16.88
1020,0.00,18.25
1020,0.00,0.00
1020,0.00,18.75
1020,0.00,21.46
