id,time,price,aggressing,aggressingOwner,direction,resting,restingOwner,volume
9768,1600,128.79,19951,TRADER_FUNDAMENTAL_39,SELL,19950,TRADER_FUNDAMENTAL_79,1
9769,1600,128.97,19953,TRADER_FUNDAMENTAL_94,BUY,19947,TRADER_FUNDAMENTAL_30,1
9770,1600,128.82,19954,TRADER_RANDOM_09,SELL,19952,TRADER_FUNDAMENTAL_08,1
9771,1600,128.72,19958,TRADER_FUNDAMENTAL_51,SELL,19955,TRADER_FUNDAMENTAL_55,1
9772,1600,128.84,19961,TRADER_FUNDAMENTAL_80,BUY,19960,TRADER_FUNDAMENTAL_42,1
9773,1600,128.88,19964,TRADER_FUNDAMENTAL_59,BUY,19957,TRADER_FUNDAMENTAL_54,1
9774,1600,128.88,19966,TRADER_FUNDAMENTAL_93,SELL,19962,TRADER_FUNDAMENTAL_78,1
9775,1600,128.88,19968,TRADER_RANDOM_05,SELL,19963,TRADER_FUNDAMENTAL_13,1
9776,1601,128.83,19970,TRADER_FUNDAMENTAL_54,SELL,19967,TRADER_FUNDAMENTAL_19,1
9777,1601,128.72,19971,TRADER_RANDOM_09,SELL,19969,TRADER_FUNDAMENTAL_79,1
9778,1601,128.99,19972,TRADER_FUNDAMENTAL_66,BUY,19948,TRADER_FUNDAMENTAL_46,1
9779,1601,129.04,19974,TRADER_FUNDAMENTAL_12,BUY,19956,TRADER_FUNDAMENTAL_35,1
9780,1601,129.10,19975,TRADER_RANDOM_07,BUY,19965,TRADER_FUNDAMENTAL_18,1
9781,1601,129.59,19977,TRADER_FUNDAMENTAL_49,SELL,19976,TRADER_RANDOM_03,1
9782,1601,128.93,19978,TRADER_FUNDAMENTAL_93,SELL,19973,TRADER_FUNDAMENTAL_15,1
9783,1602,128.49,19979,TRADER_FUNDAMENTAL_85,SELL,19279,TRADER_FUNDAMENTAL_99,1
9784,1602,128.43,19980,TRADER_FUNDAMENTAL_43,SELL,19959,TRADER_FUNDAMENTAL_31,1
9785,1603,129.65,19984,TRADER_FUNDAMENTAL_30,SELL,19982,TRADER_RANDOM_02,1
9786,1603,129.07,19985,TRADER_FUNDAMENTAL_46,SELL,19981,TRADER_RANDOM_04,1
9787,1603,128.90,19986,TRADER_FUNDAMENTAL_51,SELL,19983,TRADER_RANDOM_07,1
9788,1603,129.25,19988,TRADER_RANDOM_07,SELL,19987,TRADER_RANDOM_01,1
9789,1603,127.85,19989,TRADER_FUNDAMENTAL_74,SELL,19272,TRADER_FUNDAMENTAL_43,1
9790,1604,128.54,19991,TRADER_RANDOM_00,SELL,19990,TRADER_RANDOM_04,1
9791,1604,128.62,19993,TRADER_FUNDAMENTAL_51,SELL,19992,TRADER_RANDOM_06,1
9793,1604,127.72,19995,TRADER_FUNDAMENTAL_09,SELL,19269,TRADER_FUNDAMENTAL_87,1
9794,1604,127.68,19996,TRADER_FUNDAMENTAL_49,SELL,19259,TRADER_FUNDAMENTAL_35,1
9792,1604,127.77,19994,TRADER_FUNDAMENTAL_92,SELL,19264,TRADER_FUNDAMENTAL_56,1
9795,1604,127.61,19997,TRADER_FUNDAMENTAL_02,SELL,19250,TRADER_FUNDAMENTAL_64,1
9796,1605,127.60,19998,TRADER_RANDOM_08,SELL,19265,TRADER_FUNDAMENTAL_33,1
9797,1605,127.59,19999,TRADER_FUNDAMENTAL_32,SELL,19253,TRADER_FUNDAMENTAL_86,1
9798,1605,127.56,20000,TRADER_FUNDAMENTAL_90,SELL,19261,TRADER_FUNDAMENTAL_25,1
9799,1605,127.43,20001,TRADER_RANDOM_07,SELL,19256,TRADER_FUNDAMENTAL_94,1
9800,1605,127.40,20002,TRADER_RANDOM_03,SELL,19243,TRADER_FUNDAMENTAL_05,1
9801,1606,127.39,20003,TRADER_FUNDAMENTAL_43,SELL,19247,TRADER_FUNDAMENTAL_99,1
9802,1606,127.33,20004,TRADER_RANDOM_02,SELL,19238,TRADER_FUNDAMENTAL_31,1
9803,1606,127.20,20005,TRADER_FUNDAMENTAL_49,SELL,19237,TRADER_FUNDAMENTAL_91,1
9804,1606,128.20,20007,TRADER_FUNDAMENTAL_97,SELL,20006,TRADER_RANDOM_03,1
9805,1606,127.12,20009,TRADER_FUNDAMENTAL_01,BUY,20008,TRADER_RANDOM_05,1
9806,1607,127.76,20011,TRADER_RANDOM_00,SELL,20010,TRADER_RANDOM_04,1
9807,1607,128.63,20013,TRADER_FUNDAMENTAL_35,SELL,20012,TRADER_RANDOM_06,1
9808,1607,127.11,20014,TRADER_FUNDAMENTAL_42,SELL,19240,TRADER_FUNDAMENTAL_87,1
9809,1607,127.07,20015,TRADER_FUNDAMENTAL_92,SELL,19235,TRADER_FUNDAMENTAL_41,1
9810,1607,126.88,20016,TRADER_RANDOM_07,SELL,19236,TRADER_FUNDAMENTAL_39,1
9811,1607,126.76,20017,TRADER_FUNDAMENTAL_18,SELL,19185,TRADER_FUNDAMENTAL_13,1
9812,1607,126.62,20018,TRADER_FUNDAMENTAL_09,SELL,19091,TRADER_FUNDAMENTAL_70,1
9813,1608,127.72,20020,TRADER_RANDOM_00,SELL,20019,TRADER_RANDOM_05,1
9814,1608,127.35,20022,TRADER_RANDOM_08,BUY,20021,TRADER_RANDOM_09,1
9815,1608,126.61,20023,TRADER_RANDOM_01,SELL,19226,TRADER_FUNDAMENTAL_15,1
9816,1608,126.71,20025,TRADER_FUNDAMENTAL_18,SELL,20024,TRADER_RANDOM_07,1
9817,1609,126.37,20026,TRADER_FUNDAMENTAL_85,SELL,19087,TRADER_FUNDAMENTAL_86,1
9818,1609,127.17,20028,TRADER_FUNDAMENTAL_02,SELL,20027,TRADER_RANDOM_02,1
9819,1610,126.62,20032,TRADER_RANDOM_00,BUY,20029,TRADER_RANDOM_05,1
9820,1610,126.41,20033,TRADER_RANDOM_09,SELL,20030,TRADER_FUNDAMENTAL_02,1
9821,1610,126.35,20034,TRADER_RANDOM_08,SELL,19070,TRADER_FUNDAMENTAL_77,1
9822,1610,126.35,20035,TRADER_FUNDAMENTAL_92,SELL,19077,TRADER_FUNDAMENTAL_21,1
9824,1610,126.34,20037,TRADER_FUNDAMENTAL_49,SELL,20031,TRADER_FUNDAMENTAL_20,1
9823,1610,126.35,20036,TRADER_RANDOM_02,SELL,19174,TRADER_FUNDAMENTAL_71,1
9825,1611,127.01,20039,TRADER_FUNDAMENTAL_85,SELL,20038,TRADER_RANDOM_03,1
9826,1611,128.10,20042,TRADER_FUNDAMENTAL_87,SELL,20040,TRADER_RANDOM_08,1
9827,1611,128.09,20043,TRADER_RANDOM_02,SELL,20041,TRADER_RANDOM_00,1
9828,1612,128.27,20045,TRADER_FUNDAMENTAL_23,SELL,20044,TRADER_RANDOM_05,1
9829,1612,126.33,20046,TRADER_FUNDAMENTAL_85,SELL,19035,TRADER_FUNDAMENTAL_38,1
9830,1612,126.32,20047,TRADER_RANDOM_09,SELL,19089,TRADER_FUNDAMENTAL_07,1
9831,1612,126.32,20048,TRADER_RANDOM_00,SELL,19241,TRADER_FUNDAMENTAL_86,1
9832,1612,126.62,20051,TRADER_FUNDAMENTAL_17,SELL,20049,TRADER_RANDOM_01,1
9833,1613,127.15,20053,TRADER_RANDOM_06,SELL,20052,TRADER_RANDOM_03,1
9834,1613,126.79,20055,TRADER_FUNDAMENTAL_86,BUY,20054,TRADER_FUNDAMENTAL_03,1
9835,1613,126.50,20056,TRADER_RANDOM_08,SELL,20050,TRADER_RANDOM_02,1
9836,1613,127.10,20058,TRADER_RANDOM_01,SELL,20057,TRADER_RANDOM_09,1
9837,1613,126.20,20059,TRADER_FUNDAMENTAL_42,SELL,19189,TRADER_FUNDAMENTAL_36,1
9838,1613,126.15,20060,TRADER_FUNDAMENTAL_49,SELL,19045,TRADER_FUNDAMENTAL_91,1
9839,1613,126.02,20061,TRADER_RANDOM_03,SELL,19073,TRADER_FUNDAMENTAL_75,1
9840,1614,126.76,20064,TRADER_RANDOM_06,SELL,20062,TRADER_RANDOM_02,1
9841,1614,126.80,20066,TRADER_FUNDAMENTAL_92,SELL,20065,TRADER_RANDOM_09,1
9842,1615,127.67,20068,TRADER_RANDOM_00,SELL,20067,TRADER_RANDOM_02,1
9843,1615,126.67,20069,TRADER_RANDOM_01,SELL,20063,TRADER_RANDOM_05,1
9844,1615,125.89,20070,TRADER_FUNDAMENTAL_42,SELL,18295,TRADER_RANDOM_00,1
9845,1615,125.84,20071,TRADER_FUNDAMENTAL_09,SELL,18293,TRADER_RANDOM_07,1
9846,1616,126.51,20073,TRADER_RANDOM_08,SELL,20072,TRADER_RANDOM_06,1
9847,1616,125.68,20074,TRADER_FUNDAMENTAL_42,SELL,18285,TRADER_RANDOM_07,1
9848,1617,125.62,20081,TRADER_RANDOM_06,BUY,20075,TRADER_RANDOM_05,1
9849,1618,126.65,20084,TRADER_FUNDAMENTAL_43,SELL,20082,TRADER_RANDOM_03,1
9850,1618,127.85,20086,TRADER_FUNDAMENTAL_42,SELL,20085,TRADER_RANDOM_01,1
9851,1618,127.61,20089,TRADER_FUNDAMENTAL_52,BUY,20087,TRADER_RANDOM_07,1
9852,1618,126.96,20090,TRADER_FUNDAMENTAL_49,SELL,20088,TRADER_FUNDAMENTAL_25,1
9853,1618,126.55,20092,TRADER_RANDOM_03,BUY,20091,TRADER_RANDOM_04,1
9854,1620,127.73,20096,TRADER_RANDOM_03,SELL,20094,TRADER_RANDOM_04,1
9855,1622,127.54,20097,TRADER_RANDOM_08,SELL,20095,TRADER_RANDOM_08,1
9856,1625,128.74,20101,TRADER_RANDOM_09,SELL,20098,TRADER_RANDOM_02,1
9857,1625,128.68,20102,TRADER_RANDOM_01,SELL,20099,TRADER_RANDOM_08,1
9858,1625,128.34,20103,TRADER_RANDOM_02,SELL,20100,TRADER_RANDOM_02,1
9859,1626,129.27,20105,TRADER_RANDOM_03,SELL,20104,TRADER_RANDOM_06,1
9860,1627,128.79,20108,TRADER_FUNDAMENTAL_50,BUY,20106,TRADER_RANDOM_02,1
9861,1627,128.71,20112,TRADER_FUNDAMENTAL_36,BUY,20109,TRADER_RANDOM_05,1
9862,1628,129.79,20117,TRADER_RANDOM_08,SELL,20115,TRADER_RANDOM_08,1
9863,1628,130.20,20119,TRADER_RANDOM_03,SELL,20118,TRADER_RANDOM_00,1
9864,1629,129.67,20121,TRADER_FUNDAMENTAL_44,BUY,20120,TRADER_RANDOM_06,1
9865,1630,129.57,20123,TRADER_RANDOM_00,SELL,20122,TRADER_FUNDAMENTAL_53,1
9866,1631,129.46,20125,TRADER_RANDOM_08,SELL,20116,TRADER_RANDOM_03,1
9867,1631,129.54,20129,TRADER_FUNDAMENTAL_05,BUY,20124,TRADER_RANDOM_09,1
9868,1631,129.43,20130,TRADER_RANDOM_00,SELL,20128,TRADER_FUNDAMENTAL_31,1
9869,1632,129.45,20132,TRADER_RANDOM_05,SELL,20131,TRADER_RANDOM_03,1
9870,1634,130.33,20140,TRADER_RANDOM_03,SELL,20138,TRADER_RANDOM_02,1
9871,1636,131.46,20143,TRADER_RANDOM_03,SELL,20141,TRADER_RANDOM_06,1
9872,1637,132.09,20146,TRADER_RANDOM_09,SELL,20145,TRADER_RANDOM_06,1
9873,1637,131.95,20147,TRADER_FUNDAMENTAL_99,SELL,20144,TRADER_RANDOM_00,1
9874,1638,132.61,20149,TRADER_RANDOM_02,SELL,20148,TRADER_RANDOM_00,1
9875,1638,132.02,20155,TRADER_FUNDAMENTAL_25,BUY,20150,TRADER_RANDOM_06,1
9876,1638,132.38,20158,TRADER_FUNDAMENTAL_13,BUY,20154,TRADER_RANDOM_07,1
9877,1638,132.53,20160,TRADER_RANDOM_04,SELL,20159,TRADER_RANDOM_08,1
9878,1639,132.16,20161,TRADER_FUNDAMENTAL_32,SELL,20157,TRADER_FUNDAMENTAL_15,1
9879,1639,133.08,20163,TRADER_RANDOM_04,SELL,20162,TRADER_RANDOM_08,1
9880,1640,133.60,20165,TRADER_RANDOM_04,SELL,20164,TRADER_RANDOM_06,1
9881,1641,134.87,20167,TRADER_RANDOM_01,SELL,20166,TRADER_RANDOM_06,1
9882,1641,134.00,20170,TRADER_FUNDAMENTAL_69,BUY,20168,TRADER_RANDOM_03,1
9883,1642,133.69,20174,TRADER_FUNDAMENTAL_87,SELL,20172,TRADER_FUNDAMENTAL_55,1
9884,1642,133.77,20176,TRADER_FUNDAMENTAL_34,BUY,20171,TRADER_RANDOM_05,1
9885,1643,134.77,20180,TRADER_RANDOM_03,SELL,20179,TRADER_RANDOM_09,1
9886,1643,134.32,20181,TRADER_RANDOM_02,SELL,20177,TRADER_RANDOM_07,1
9887,1643,134.11,20182,TRADER_RANDOM_00,SELL,20178,TRADER_RANDOM_03,1
9888,1644,135.38,20186,TRADER_RANDOM_06,SELL,20184,TRADER_RANDOM_02,1
9889,1644,135.96,20188,TRADER_RANDOM_03,SELL,20187,TRADER_RANDOM_01,1
9890,1645,137.09,20191,TRADER_RANDOM_02,SELL,20189,TRADER_RANDOM_04,1
9891,1646,137.95,20194,TRADER_RANDOM_01,SELL,20193,TRADER_RANDOM_06,1
9892,1646,137.79,20195,TRADER_RANDOM_03,SELL,20192,TRADER_RANDOM_09,1
9893,1646,137.08,20196,TRADER_FUNDAMENTAL_99,SELL,20190,TRADER_RANDOM_05,1
9894,1647,137.94,20198,TRADER_RANDOM_02,SELL,20197,TRADER_RANDOM_08,1
9895,1647,136.57,20210,TRADER_FUNDAMENTAL_74,BUY,20199,TRADER_RANDOM_06,1
9896,1647,137.93,20213,TRADER_FUNDAMENTAL_58,BUY,20209,TRADER_RANDOM_03,1
9897,1648,136.90,20217,TRADER_FUNDAMENTAL_32,SELL,20212,TRADER_FUNDAMENTAL_73,1
9899,1648,136.87,20221,TRADER_FUNDAMENTAL_87,SELL,20218,TRADER_FUNDAMENTAL_54,1
9898,1648,136.91,20220,TRADER_FUNDAMENTAL_24,BUY,20214,TRADER_FUNDAMENTAL_55,1
9900,1648,136.99,20222,TRADER_FUNDAMENTAL_43,BUY,20219,TRADER_FUNDAMENTAL_33,1
9901,1648,136.65,20224,TRADER_RANDOM_00,SELL,20215,TRADER_FUNDAMENTAL_64,1
9902,1648,136.80,20226,TRADER_FUNDAMENTAL_99,SELL,20225,TRADER_FUNDAMENTAL_14,1
9903,1648,136.86,20228,TRADER_RANDOM_03,BUY,20223,TRADER_RANDOM_04,1
9904,1649,137.09,20231,TRADER_RANDOM_06,SELL,20230,TRADER_RANDOM_05,1
9905,1649,138.13,20233,TRADER_RANDOM_07,SELL,20232,TRADER_RANDOM_09,1
9906,1650,138.52,20235,TRADER_FUNDAMENTAL_05,SELL,20234,TRADER_RANDOM_08,1
9907,1650,137.70,20238,TRADER_FUNDAMENTAL_51,BUY,20236,TRADER_RANDOM_09,1
9908,1651,138.81,20240,TRADER_FUNDAMENTAL_05,SELL,20239,TRADER_RANDOM_07,1
9909,1651,137.59,20242,TRADER_FUNDAMENTAL_87,SELL,20237,TRADER_FUNDAMENTAL_24,1
9910,1651,138.18,20245,TRADER_FUNDAMENTAL_71,BUY,20241,TRADER_RANDOM_09,1
9911,1652,138.00,20246,TRADER_FUNDAMENTAL_55,SELL,20243,TRADER_FUNDAMENTAL_40,1
9912,1652,137.91,20247,TRADER_RANDOM_09,SELL,20244,TRADER_FUNDAMENTAL_34,1
9913,1652,137.67,20250,TRADER_FUNDAMENTAL_93,BUY,20248,TRADER_RANDOM_03,1
9914,1653,137.44,20255,TRADER_FUNDAMENTAL_65,BUY,20252,TRADER_RANDOM_02,1
9915,1653,137.47,20257,TRADER_FUNDAMENTAL_82,BUY,20251,TRADER_RANDOM_06,1
9916,1654,138.82,20261,TRADER_FUNDAMENTAL_33,SELL,20259,TRADER_RANDOM_02,1
9917,1654,138.51,20262,TRADER_FUNDAMENTAL_42,SELL,20258,TRADER_RANDOM_07,1
9918,1655,139.78,20264,TRADER_FUNDAMENTAL_63,SELL,20263,TRADER_RANDOM_03,1
9919,1655,139.02,20266,TRADER_FUNDAMENTAL_51,BUY,20265,TRADER_RANDOM_09,1
9920,1655,138.15,20268,TRADER_FUNDAMENTAL_42,SELL,20260,TRADER_RANDOM_05,1
9921,1655,138.47,20271,TRADER_RANDOM_00,SELL,20270,TRADER_FUNDAMENTAL_88,1
9922,1655,138.77,20273,TRADER_FUNDAMENTAL_70,BUY,20267,TRADER_RANDOM_01,1
9923,1656,140.11,20276,TRADER_FUNDAMENTAL_05,SELL,20274,TRADER_RANDOM_08,1
9924,1656,139.64,20277,TRADER_FUNDAMENTAL_33,SELL,20275,TRADER_RANDOM_06,1
9925,1656,138.62,20282,TRADER_FUNDAMENTAL_71,BUY,20278,TRADER_RANDOM_02,1
9926,1656,138.96,20284,TRADER_FUNDAMENTAL_04,BUY,20283,TRADER_FUNDAMENTAL_74,1
9927,1657,139.45,20288,TRADER_RANDOM_03,BUY,20279,TRADER_RANDOM_01,1
9928,1657,139.22,20290,TRADER_RANDOM_08,SELL,20287,TRADER_FUNDAMENTAL_86,1
9929,1657,139.03,20291,TRADER_FUNDAMENTAL_05,SELL,20289,TRADER_FUNDAMENTAL_83,1
9930,1657,139.95,20294,TRADER_FUNDAMENTAL_76,SELL,20292,TRADER_RANDOM_04,1
9931,1657,140.59,20296,TRADER_FUNDAMENTAL_99,SELL,20295,TRADER_RANDOM_07,1
9932,1657,139.90,20297,TRADER_FUNDAMENTAL_93,SELL,20293,TRADER_RANDOM_00,1
9933,1658,140.41,20299,TRADER_FUNDAMENTAL_05,SELL,20298,TRADER_RANDOM_05,1
9934,1658,141.44,20301,TRADER_RANDOM_01,SELL,20300,TRADER_RANDOM_02,1
9935,1658,140.99,20306,TRADER_FUNDAMENTAL_68,BUY,20302,TRADER_FUNDAMENTAL_77,1
9936,1658,141.16,20308,TRADER_FUNDAMENTAL_76,SELL,20307,TRADER_FUNDAMENTAL_70,1
9937,1659,141.63,20310,TRADER_FUNDAMENTAL_33,SELL,20309,TRADER_RANDOM_06,1
9938,1659,140.59,20311,TRADER_FUNDAMENTAL_87,SELL,20305,TRADER_FUNDAMENTAL_72,1
9939,1659,140.35,20312,TRADER_RANDOM_01,SELL,20304,TRADER_FUNDAMENTAL_84,1
9940,1660,140.32,20316,TRADER_RANDOM_03,BUY,20313,TRADER_RANDOM_07,1
9941,1660,141.27,20318,TRADER_RANDOM_09,SELL,20317,TRADER_RANDOM_06,1
9942,1660,140.30,20319,TRADER_FUNDAMENTAL_32,SELL,20315,TRADER_FUNDAMENTAL_15,1
9943,1660,141.42,20321,TRADER_FUNDAMENTAL_23,SELL,20320,TRADER_RANDOM_01,1
9944,1661,140.28,20325,TRADER_FUNDAMENTAL_63,SELL,20324,TRADER_FUNDAMENTAL_83,1
9945,1661,140.31,20328,TRADER_FUNDAMENTAL_00,BUY,20323,TRADER_FUNDAMENTAL_93,1
9946,1661,140.39,20330,TRADER_FUNDAMENTAL_31,BUY,20322,TRADER_RANDOM_00,1
9947,1661,140.25,20332,TRADER_FUNDAMENTAL_87,SELL,20326,TRADER_FUNDAMENTAL_60,1
9948,1661,140.19,20333,TRADER_RANDOM_08,SELL,20303,TRADER_FUNDAMENTAL_46,1
9949,1661,140.46,20334,TRADER_FUNDAMENTAL_77,BUY,20331,TRADER_FUNDAMENTAL_33,1
9950,1661,140.50,20336,TRADER_RANDOM_01,BUY,20329,TRADER_FUNDAMENTAL_55,1
9951,1661,140.76,20342,TRADER_FUNDAMENTAL_09,BUY,20338,TRADER_FUNDAMENTAL_17,1
9952,1662,140.69,20343,TRADER_RANDOM_05,SELL,20341,TRADER_FUNDAMENTAL_20,1
9953,1663,141.94,20346,TRADER_RANDOM_03,SELL,20344,TRADER_RANDOM_01,1
9954,1663,142.47,20348,TRADER_FUNDAMENTAL_51,SELL,20347,TRADER_RANDOM_05,1
9955,1663,141.39,20349,TRADER_FUNDAMENTAL_32,SELL,20345,TRADER_RANDOM_00,1
9956,1663,140.46,20350,TRADER_RANDOM_07,SELL,20340,TRADER_FUNDAMENTAL_04,1
9957,1664,141.08,20353,TRADER_FUNDAMENTAL_32,SELL,20351,TRADER_RANDOM_03,1
9959,1665,142.15,20357,TRADER_FUNDAMENTAL_27,BUY,20356,TRADER_RANDOM_05,1
9958,1665,142.26,20355,TRADER_FUNDAMENTAL_63,SELL,20354,TRADER_RANDOM_07,1
9960,1665,143.03,20359,TRADER_FUNDAMENTAL_73,SELL,20358,TRADER_RANDOM_07,1
9961,1666,141.91,20364,TRADER_RANDOM_06,BUY,20363,TRADER_RANDOM_03,1
9962,1666,142.03,20367,TRADER_FUNDAMENTAL_12,BUY,20360,TRADER_RANDOM_04,1
9965,1666,141.36,20370,TRADER_RANDOM_09,SELL,20362,TRADER_FUNDAMENTAL_44,1
9964,1666,141.72,20369,TRADER_FUNDAMENTAL_26,SELL,20365,TRADER_FUNDAMENTAL_21,1
9963,1666,141.79,20368,TRADER_FUNDAMENTAL_32,SELL,20366,TRADER_FUNDAMENTAL_36,1
9966,1666,141.13,20371,TRADER_RANDOM_01,SELL,20361,TRADER_FUNDAMENTAL_47,1
9967,1666,140.52,20372,TRADER_RANDOM_02,SELL,20352,TRADER_RANDOM_06,1
9968,1667,140.34,20373,TRADER_RANDOM_03,SELL,20337,TRADER_FUNDAMENTAL_92,1
9969,1667,140.33,20374,TRADER_RANDOM_05,SELL,20335,TRADER_FUNDAMENTAL_40,1
9970,1667,140.19,20375,TRADER_FUNDAMENTAL_55,SELL,20339,TRADER_FUNDAMENTAL_25,1
9971,1667,140.69,20377,TRADER_RANDOM_04,SELL,20376,TRADER_RANDOM_09,1
9972,1667,140.19,20381,TRADER_FUNDAMENTAL_92,BUY,20378,TRADER_RANDOM_01,1
9973,1667,140.10,20382,TRADER_RANDOM_00,SELL,20314,TRADER_FUNDAMENTAL_48,1
9974,1667,139.99,20383,TRADER_FUNDAMENTAL_93,SELL,20380,TRADER_FUNDAMENTAL_77,1
9975,1668,141.23,20385,TRADER_FUNDAMENTAL_36,SELL,20384,TRADER_RANDOM_05,1
9976,1668,140.02,20388,TRADER_FUNDAMENTAL_57,BUY,20386,TRADER_RANDOM_09,1
9977,1668,139.94,20389,TRADER_FUNDAMENTAL_34,SELL,20387,TRADER_FUNDAMENTAL_16,1
9978,1668,139.84,20390,TRADER_RANDOM_00,SELL,20379,TRADER_FUNDAMENTAL_38,1
9979,1668,139.82,20392,TRADER_FUNDAMENTAL_43,SELL,20327,TRADER_FUNDAMENTAL_45,1
9981,1669,138.91,20396,TRADER_RANDOM_05,SELL,20286,TRADER_FUNDAMENTAL_44,1
9980,1669,139.41,20395,TRADER_FUNDAMENTAL_63,SELL,20394,TRADER_FUNDAMENTAL_48,1
9983,1669,139.77,20401,TRADER_FUNDAMENTAL_27,BUY,20399,TRADER_FUNDAMENTAL_05,1
9982,1669,139.66,20400,TRADER_FUNDAMENTAL_31,SELL,20398,TRADER_FUNDAMENTAL_16,1
9984,1669,139.16,20402,TRADER_FUNDAMENTAL_32,SELL,20397,TRADER_FUNDAMENTAL_00,1
9985,1669,139.26,20405,TRADER_RANDOM_02,BUY,20403,TRADER_FUNDAMENTAL_26,1
9986,1669,139.78,20408,TRADER_FUNDAMENTAL_25,BUY,20393,TRADER_FUNDAMENTAL_03,1
9987,1669,139.38,20410,TRADER_FUNDAMENTAL_41,BUY,20409,TRADER_FUNDAMENTAL_99,1
9988,1669,139.22,20413,TRADER_FUNDAMENTAL_03,SELL,20406,TRADER_FUNDAMENTAL_79,1
9989,1669,139.38,20415,TRADER_RANDOM_00,BUY,20412,TRADER_FUNDAMENTAL_02,1
9990,1670,139.44,20418,TRADER_RANDOM_03,BUY,20411,TRADER_FUNDAMENTAL_97,1
9991,1670,139.46,20420,TRADER_FUNDAMENTAL_01,BUY,20416,TRADER_FUNDAMENTAL_84,1
9992,1670,139.85,20422,TRADER_FUNDAMENTAL_82,BUY,20391,TRADER_FUNDAMENTAL_10,1
9993,1670,140.16,20423,TRADER_RANDOM_09,BUY,20407,TRADER_FUNDAMENTAL_17,1
9994,1670,139.71,20424,TRADER_FUNDAMENTAL_26,SELL,20421,TRADER_FUNDAMENTAL_00,1
9995,1670,139.25,20425,TRADER_FUNDAMENTAL_24,SELL,20414,TRADER_FUNDAMENTAL_11,1
9996,1670,139.18,20426,TRADER_FUNDAMENTAL_73,SELL,20417,TRADER_FUNDAMENTAL_52,1
9997,1670,139.10,20427,TRADER_RANDOM_08,SELL,20419,TRADER_FUNDAMENTAL_48,1
9998,1670,139.07,20428,TRADER_RANDOM_01,SELL,20404,TRADER_FUNDAMENTAL_38,1
9999,1670,138.65,20429,TRADER_FUNDAMENTAL_99,SELL,20285,TRADER_FUNDAMENTAL_06,1
10000,1670,138.61,20430,TRADER_FUNDAMENTAL_43,SELL,20280,TRADER_FUNDAMENTAL_79,1
10001,1670,138.59,20431,TRADER_FUNDAMENTAL_93,SELL,20281,TRADER_FUNDAMENTAL_40,1
10002,1670,139.84,20433,TRADER_FUNDAMENTAL_07,SELL,20432,TRADER_RANDOM_00,1
10003,1670,138.51,20434,TRADER_FUNDAMENTAL_69,SELL,20272,TRADER_FUNDAMENTAL_23,1
10004,1671,138.42,20436,TRADER_RANDOM_05,BUY,20435,TRADER_RANDOM_03,1
10005,1671,138.09,20437,TRADER_FUNDAMENTAL_43,SELL,20269,TRADER_FUNDAMENTAL_25,1
10006,1672,137.41,20438,TRADER_RANDOM_02,SELL,20253,TRADER_FUNDAMENTAL_35,1
10008,1672,137.37,20440,TRADER_FUNDAMENTAL_17,SELL,20254,TRADER_FUNDAMENTAL_31,1
10007,1672,137.40,20439,TRADER_FUNDAMENTAL_81,SELL,20256,TRADER_FUNDAMENTAL_54,1
10009,1672,137.35,20441,TRADER_FUNDAMENTAL_74,SELL,20249,TRADER_FUNDAMENTAL_19,1
10010,1672,138.65,20443,TRADER_FUNDAMENTAL_40,SELL,20442,TRADER_RANDOM_00,1
10011,1673,138.15,20447,TRADER_RANDOM_09,BUY,20444,TRADER_RANDOM_05,1
10012,1673,137.88,20449,TRADER_FUNDAMENTAL_87,SELL,20448,TRADER_FUNDAMENTAL_82,1
10014,1673,137.19,20452,TRADER_RANDOM_00,SELL,20446,TRADER_FUNDAMENTAL_50,1
10013,1673,138.59,20451,TRADER_FUNDAMENTAL_76,SELL,20450,TRADER_RANDOM_08,1
10015,1673,138.45,20454,TRADER_FUNDAMENTAL_93,SELL,20453,TRADER_RANDOM_03,1
10016,1674,136.81,20456,TRADER_FUNDAMENTAL_71,BUY,20455,TRADER_FUNDAMENTAL_73,1
10017,1674,136.74,20457,TRADER_FUNDAMENTAL_17,SELL,20229,TRADER_FUNDAMENTAL_72,1
10018,1674,136.71,20458,TRADER_FUNDAMENTAL_49,SELL,20445,TRADER_FUNDAMENTAL_39,1
10019,1674,136.63,20459,TRADER_FUNDAMENTAL_51,SELL,20227,TRADER_FUNDAMENTAL_96,1
10020,1675,136.60,20460,TRADER_FUNDAMENTAL_35,SELL,20211,TRADER_FUNDAMENTAL_18,1
10021,1675,136.47,20461,TRADER_FUNDAMENTAL_05,SELL,20216,TRADER_FUNDAMENTAL_75,1
10022,1675,136.44,20462,TRADER_RANDOM_02,SELL,20207,TRADER_FUNDAMENTAL_75,1
10024,1675,136.37,20465,TRADER_FUNDAMENTAL_49,SELL,20206,TRADER_FUNDAMENTAL_26,1
10023,1675,136.48,20464,TRADER_FUNDAMENTAL_23,SELL,20463,TRADER_RANDOM_01,1
10025,1676,136.37,20466,TRADER_RANDOM_06,SELL,20208,TRADER_FUNDAMENTAL_04,1
10026,1676,136.36,20467,TRADER_RANDOM_09,SELL,20205,TRADER_FUNDAMENTAL_24,1
10027,1676,136.26,20468,TRADER_FUNDAMENTAL_05,SELL,20202,TRADER_FUNDAMENTAL_55,1
